norad_id,cospar_id,sat_name,orbit_band,mass_kg,mass_class,platform_class,propulsion_class,propulsion_description,mission_type,mass_source,propulsion_source,mass_confidence,propulsion_confidence,mass_note,propulsion_note
56201,2023-054Z,NUSAT-39 (TIKVAH ALPER),LEO_300_450,42.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 42.0 kg; dry mass: 38.0 kg,No propulsion info found across queried sources
56202,2023-054AA,NUSAT-38 (MARIA AGNESI),LEO_300_450,42.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 42.0 kg; dry mass: 38.0 kg,No propulsion info found across queried sources
56203,2023-054AB,NUSAT-37 (JOAN CLARKE),LEO_300_450,42.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 42.0 kg; dry mass: 38.0 kg,No propulsion info found across queried sources
56204,2023-054AC,GHGSAT-C6,LEO_300_450,15.0,10_50kg,Cube/Nano,,No propulsion reported,Science,UCS,,High,Low,UCS launch mass: 15.0 kg; dry mass: 15.0 kg,No propulsion info found across queried sources
56209,2023-054AH,GHGSAT-C7,LEO_300_450,15.0,10_50kg,Cube/Nano,,No propulsion reported,Science,UCS,,High,Low,UCS launch mass: 15.0 kg; dry mass: 15.0 kg,No propulsion info found across queried sources
56218,2023-054AS,KEPLER-21,LEO_300_450,15.0,10_50kg,Cube/Nano,,No propulsion reported,COMM,UCS,,High,Low,UCS launch mass: 15.0 kg; dry mass: 15.0 kg,No propulsion info found across queried sources
56225,2023-054AZ,AAC-HSI-SAT1,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
56226,2023-084BK,OUTPOST MISSION 1,LEO_300_450,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3 kg,No propulsion info found across queried sources
56232,2023-055A,FENGYUN 3G,LEO_300_450,3850.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3850 kg,No propulsion info found across queried sources
56308,2023-057A,POEM 2,LEO_450_800,50.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 50 kg,KeepTrack motor: ?
56309,2023-057B,LUMELITE 4,LEO_450_800,12.0,10_50kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 12U,No propulsion info found across queried sources
56310,2023-057C,TELEOS 2,LEO_450_800,741.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 741 kg,No propulsion info found across queried sources
56726,2023-068S,IRIDIUM 181,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 860 kg,KeepTrack motor: ?
56727,2023-068T,IRIDIUM 177,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 860 kg,KeepTrack motor: ?
56728,2023-068U,IRIDIUM 174,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 860 kg,KeepTrack motor: ?
56729,2023-068V,IRIDIUM 178,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 860 kg,KeepTrack motor: ?
56730,2023-068W,IRIDIUM 179,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 860 kg,KeepTrack motor: ?
56731,2023-069A,OBJECT A,LEO_450_800,200.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 200 kg,No propulsion info found across queried sources
56732,2023-069B,OBJECT B,LEO_450_800,200.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 200 kg,No propulsion info found across queried sources
56743,2023-072A,NEXTSAT-2,LEO_450_800,180.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 180 kg,No propulsion info found across queried sources
56744,2023-072B,SNIPE-D,LEO_450_800,10.0,10_50kg,Cube/Nano,Micro/ColdGas,Cold gas thrusters,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 10 kg,KeepTrack motor: Cold gas thrusters
56745,2023-072C,SNIPE-B,LEO_300_450,10.0,10_50kg,Cube/Nano,Micro/ColdGas,Cold gas thrusters,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 10 kg,KeepTrack motor: Cold gas thrusters
56746,2023-072D,SNIPE-C,LEO_300_450,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
56747,2023-072E,OBJECT E,LEO_300_450,6.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 6 kg,No propulsion info found across queried sources
56748,2023-072F,OBJECT F,LEO_450_800,3.2,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3.2 kg,No propulsion info found across queried sources
56749,2023-072G,SNIPE-A,LEO_300_450,7.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 7 kg,No propulsion info found across queried sources
56750,2023-072H,KSLV-II R/B,LEO_450_800,1250.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 1250 kg,No propulsion info found across queried sources
56756,2023-074A,KONDOR FKA NO.1,LEO_450_800,1050.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 1050 kg,No propulsion info found across queried sources
56846,2023-081A,OBJECT A,LEO_450_800,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
56866,2023-081W,OBJECT W,LEO_450_800,20.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 20 kg,No propulsion info found across queried sources
56874,2023-082A,LONGJIANG 3,LEO_450_800,120.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 120 kg,KeepTrack motor: ?
56933,2023-084B,OTTER PUP,LEO_300_450,50.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 50 kg,KeepTrack motor: EP
56934,2023-084C,GEISAT PRECURSOR,LEO_450_800,20.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 20 kg,No propulsion info found across queried sources
56943,2023-084M,NUSAT-40 (C SHOEMAKER),LEO_300_450,41.5,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 41.5 kg,No propulsion info found across queried sources
56944,2023-084N,NUSAT-41 (C PAYNE-G),LEO_450_800,41.5,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 41.5 kg,No propulsion info found across queried sources
56946,2023-084Q,GREGOIRE,LEO_450_800,100.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 100 kg,KeepTrack motor: ?
56947,2023-084R,ICEYE-X30,LEO_300_450,90.0,50_200kg,Micro,Electric_EP,ENPULSION IFM Nano FEEP thruster,Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 90 kg,ICEYE-X30: ICEYE X-band SAR satellite. ENPULSION IFM Nano FEEP for orbit maintenance and stationkeeping.
56950,2023-084U,BLACKJACK ACES-3,LEO_450_800,200.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 200 kg,No propulsion info found across queried sources
56953,2023-084X,RUNNER-1 (TYVAK-1005),LEO_450_800,90.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 90 kg,KeepTrack motor: ?
56954,2023-084Y,HOTSAT-1,LEO_450_800,130.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 130 kg,KeepTrack motor: H2O AOCS
56955,2023-084Z,BLACKJACK ACES-2,LEO_450_800,200.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 200 kg,No propulsion info found across queried sources
56956,2023-084AA,BLACKJACK ACES-1,LEO_450_800,200.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 200 kg,No propulsion info found across queried sources
56957,2023-084AB,ION SCV-011,LEO_450_800,150.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 150 kg,KeepTrack motor: PM200
56958,2023-084AC,GHOST-3,LEO_300_450,85.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 85 kg,No propulsion info found across queried sources
56960,2023-084AE,ORBITER SN3,LEO_450_800,200.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 200 kg,No propulsion info found across queried sources
56961,2023-084AF,ICEYE-X26,LEO_300_450,90.0,50_200kg,Micro,Electric_EP,ENPULSION IFM Nano FEEP thruster,Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 90 kg,ICEYE-X26: ICEYE X-band SAR satellite. ENPULSION IFM Nano FEEP (Field Emission Electric Propulsion) for orbit maintenance.
56962,2023-084AG,TOMORROW-R2,LEO_300_450,85.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 85 kg,No propulsion info found across queried sources
56963,2023-084AH,ICEYE-X25,LEO_300_450,90.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 90 kg,KeepTrack motor: ?
56964,2023-084AJ,AFR-1,LEO_450_800,80.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 80 kg,No propulsion info found across queried sources
56966,2023-084AL,NUSAT-42 (M WONENBURGER),LEO_300_450,41.5,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 41.5 kg,No propulsion info found across queried sources
56968,2023-084AN,NUSAT-43 (R DIENG-KUNTZ),LEO_300_450,38.5,10_50kg,Cube/Nano,Chemical,Chemical monopropellant thrusters for stationkeeping (Satellogic NuSat),Other,ManualCorrection,ManualCorrection,Medium,Medium,Satellogic NuSat ~38.5 kg,NUSAT-43 R DIENG-KUNTZ: Satellogic 38.5 kg EO satellite. Chemical monoprop thrusters for limited stationkeeping. da=2.20km may reflect propellant depletion / drag-dominated decay.
56970,2023-084AQ,LEMUR 2 EMBRIONOVIS,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
56995,2023-084BX,AAC-HSI-SAT2,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
56996,2023-084BY,AAC-AIS-SAT2,LEO_450_800,4.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 4 kg,No propulsion info found across queried sources
57004,2023-085A,OBJECT A,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
57012,2023-085J,OBJECT J,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
57014,2023-085L,OBJECT L,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
57023,2023-085V,OBJECT V,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
57026,2023-085Y,OBJECT Y,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
57031,2023-085AD,OBJECT AD,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
57036,2023-085AJ,OBJECT AJ,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
57037,2023-085AK,OBJECT AK,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
57038,2023-085AL,OBJECT AL,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
57044,2023-085AS,OBJECT AS,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
57166,2023-091A,METEOR M2-3,LEO_800_1000,2879.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 2879 kg,No propulsion info found across queried sources
57168,2023-091C,RESHUCUBE-2,LEO_450_800,3.45,<10kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 3.45 kg,No propulsion info found across queried sources
57169,2023-091D,OBJECT D,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3 kg,No propulsion info found across queried sources
57170,2023-091E,SIRIUS-SINP-3U,LEO_450_800,2.5,<10kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 2.5 kg,No propulsion info found across queried sources
57171,2023-091F,OBJECT F,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3 kg,No propulsion info found across queried sources
57172,2023-091G,UMKA-1,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 3U,No propulsion info found across queried sources
57173,2023-091H,SAMSAT-ION,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 3U,No propulsion info found across queried sources
57174,2023-091J,SATURN,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
57175,2023-091K,CUBEBEL-2,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 3U,No propulsion info found across queried sources
57176,2023-091L,SITRO-AIS-5,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3 kg,No propulsion info found across queried sources
57177,2023-091M,ZORKIY-2M,LEO_450_800,12.0,10_50kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 12U,No propulsion info found across queried sources
57178,2023-091N,CUBESX-HSE-3,LEO_450_800,3.39,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3.39 kg,No propulsion info found across queried sources
57179,2023-091P,NORBY-2,LEO_450_800,80.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 80 kg,No propulsion info found across queried sources
57180,2023-091Q,MONITOR-3,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 3U,No propulsion info found across queried sources
57181,2023-091R,OBJECT R,LEO_450_800,2.5,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 2.5 kg,No propulsion info found across queried sources
57182,2023-091S,MONITOR-4,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 3U,No propulsion info found across queried sources
57183,2023-091T,OBJECT T,LEO_450_800,80.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 80 kg,No propulsion info found across queried sources
57184,2023-091U,MONITOR-2,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 3U,No propulsion info found across queried sources
57185,2023-091V,OBJECT V,LEO_450_800,3.5,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3.5 kg,No propulsion info found across queried sources
57186,2023-091W,CSTP-1.2,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3 kg,No propulsion info found across queried sources
57187,2023-091X,SVYATOBOR-1,LEO_450_800,3.4,<10kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 3.4 kg,No propulsion info found across queried sources
57188,2023-091Y,HORS-1,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
57189,2023-091Z,VIZARD-METEO,LEO_450_800,2.98,<10kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 2.98 kg,No propulsion info found across queried sources
57190,2023-091AA,NANOZOND-1,LEO_300_450,2.2,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 2.2 kg,No propulsion info found across queried sources
57191,2023-091AB,POLYTECH-UNIVERSE-3,LEO_450_800,5.07,<10kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 5.07 kg,No propulsion info found across queried sources
57192,2023-091AC,SITRO-AIS-6,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3 kg,No propulsion info found across queried sources
57193,2023-091AD,SITRO-AIS-8,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3 kg,No propulsion info found across queried sources
57194,2023-091AE,SITRO-AIS-7,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3 kg,No propulsion info found across queried sources
57195,2023-091AF,AVION-KALUGA-650,LEO_450_800,5.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 5 kg,No propulsion info found across queried sources
57196,2023-091AG,HORS-2,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
57197,2023-091AH,A-SEANSAT-PG1,LEO_450_800,6.0,<10kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 6U,No propulsion info found across queried sources
57199,2023-091AK,SITRO-AIS-10,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3 kg,No propulsion info found across queried sources
57200,2023-091AL,DRUZHBA-ATURK,LEO_300_450,20.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 20 kg,No propulsion info found across queried sources
57201,2023-091AM,SITRO-AIS-9,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3 kg,No propulsion info found across queried sources
57202,2023-091AN,CSTP-1.1,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3 kg,No propulsion info found across queried sources
57203,2023-091AP,UTMN-2,LEO_450_800,3.97,<10kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 3.97 kg,No propulsion info found across queried sources
57204,2023-091AQ,SITRO-AIS-12,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3 kg,No propulsion info found across queried sources
57206,2023-091AS,AHMAT-1,LEO_300_450,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
57208,2023-091AU,SITRO-AIS-11,LEO_450_800,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3 kg,No propulsion info found across queried sources
