norad_id,sat_name,propulsion_class,behavior,net_da_km,max_da_km,max_di_deg,n_flagged,n_transitions,flag_rate,burn_freq_per_day,monotone_decay,triggers,mean_sma_km,sub_tags
55934,STARLINK-5927,Electric_EP,PhasingManeuver,0.01,5.203,0.0011,2,47,0.043,0.095,False,da,6950.4,da_max=5.2km net=+0.0km
55945,STARLINK-5925,Electric_EP,DragMakeup,-0.04,3.247,0.0014,6,49,0.122,0.286,False,da,6950.2,da_max=3.2km net=-0.0km
55946,STARLINK-5857,Electric_EP,Stationkeeping,-0.01,5.239,0.0035,13,52,0.25,0.619,False,da,6950.2,da_max=5.2km net=-0.0km
55947,STARLINK-5851,Electric_EP,DragMakeup,-83.19,9.893,0.0021,18,20,0.9,0.857,True,da,6580.4,da_max=9.9km net=-83.2km; monotone_drop=83.2km
55948,STARLINK-5900,Electric_EP,DragMakeup,-0.04,6.458,0.002,4,48,0.083,0.19,False,da,6950.4,da_max=6.5km net=-0.0km
55952,STARLINK-5893,Electric_EP,DragMakeup,-0.08,6.459,0.0018,7,52,0.135,0.333,False,da,6949.8,da_max=6.5km net=-0.1km
55957,STARLINK-5884,Electric_EP,Stationkeeping,0.08,5.541,0.0023,11,55,0.2,0.524,False,da,6950.2,da_max=5.5km net=+0.1km
55960,STARLINK-5938,Electric_EP,Stationkeeping,0.05,5.047,0.0035,10,53,0.189,0.476,False,da,6949.9,da_max=5.0km net=+0.0km
55988,STARLINK-5916,Electric_EP,OrbitLowering,-11.61,3.927,0.0033,5,56,0.089,0.238,False,da,6863.8,da_max=3.9km net=-11.6km
55998,STARLINK-5902,Electric_EP,DragMakeup,-2.51,1.441,0.0037,1,39,0.026,0.048,False,da,6862.8,da_max=1.4km net=-2.5km
56001,STARLINK-5944,Electric_EP,OrbitLowering,-10.35,3.956,0.0039,4,55,0.073,0.19,False,da,6863.6,da_max=4.0km net=-10.3km
56005,STARLINK-5801,Electric_EP,OrbitLowering,-5.38,2.944,0.0011,2,52,0.038,0.095,False,da,6863.1,da_max=2.9km net=-5.4km
56008,STARLINK-5803,Electric_EP,DragMakeup,-0.28,4.184,0.0029,2,39,0.051,0.095,False,da,6861.1,da_max=4.2km net=-0.3km
56010,STARLINK-5968,Electric_EP,DragMakeup,0.08,1.139,0.0004,2,47,0.043,0.095,False,da,6861.1,da_max=1.1km net=+0.1km
56017,STARLINK-5934,Electric_EP,DragMakeup,0.01,1.61,0.005,2,44,0.045,0.095,False,da,6861.1,da_max=1.6km net=+0.0km
56032,STARLINK-5786,Electric_EP,DragMakeup,-1.5,1.989,0.0017,2,42,0.048,0.095,False,da,6863.6,da_max=2.0km net=-1.5km
56095,STARLINK-6090,Electric_EP,DragMakeup,-0.15,1.87,0.0022,2,41,0.049,0.095,False,da,6861.2,da_max=1.9km net=-0.2km
56097,STARLINK-6077,Electric_EP,DragMakeup,-5.0,2.773,0.0012,2,46,0.043,0.095,False,da,6862.2,da_max=2.8km net=-5.0km
56098,STARLINK-6088,Electric_EP,DragMakeup,-2.48,5.372,0.0034,4,42,0.095,0.19,False,da,6863.3,da_max=5.4km net=-2.5km
56103,STARLINK-6096,Electric_EP,DragMakeup,-1.07,1.134,0.0002,1,42,0.024,0.048,False,da,6861.3,da_max=1.1km net=-1.1km
56105,STARLINK-6066,Electric_EP,ComplexManeuver,-2.46,19.782,0.0246,17,49,0.347,0.81,False,da+di+de+draan,6865.9,da_max=19.8km net=-2.5km; di_max=0.0246°; Δe; draan_res
56116,STARLINK-6114,Electric_EP,OrbitLowering,-5.01,2.042,0.0031,2,42,0.048,0.095,False,da,6864.6,da_max=2.0km net=-5.0km
56117,STARLINK-6107,Electric_EP,DragMakeup,0.03,3.491,0.0062,2,42,0.048,0.095,False,da,6861.1,da_max=3.5km net=+0.0km
56124,STARLINK-6126,Electric_EP,DragMakeup,-2.45,1.558,0.0001,1,44,0.023,0.048,False,da,6863.0,da_max=1.6km net=-2.4km
56126,STARLINK-6124,Electric_EP,DragMakeup,-1.44,1.053,0.0001,1,35,0.029,0.048,False,da,6861.4,da_max=1.1km net=-1.4km
56146,STARLINK-5111,Electric_EP,DragMakeup,-2.47,1.057,0.0013,1,38,0.026,0.048,False,da,6863.2,da_max=1.1km net=-2.5km
56336,STARLINK-5562,Electric_EP,PhasingManeuver,-0.0,5.072,0.0101,2,53,0.038,0.095,False,da,6927.5,da_max=5.1km net=-0.0km
56342,STARLINK-5955,Electric_EP,DragMakeup,0.45,1.837,0.0035,3,58,0.052,0.143,False,da,6927.7,da_max=1.8km net=+0.4km
56351,STARLINK-5891,Electric_EP,DragMakeup,0.07,1.139,0.001,1,54,0.019,0.048,False,da,6927.7,da_max=1.1km net=+0.1km
56355,STARLINK-5533,Electric_EP,OrbitLowering,-10.54,3.057,0.0053,2,52,0.038,0.095,False,da,6925.9,da_max=3.1km net=-10.5km
56393,STARLINK-6303,Electric_EP,DragMakeup,-2.49,1.183,0.0003,1,46,0.022,0.048,False,da,6862.1,da_max=1.2km net=-2.5km
56396,STARLINK-6302,Electric_EP,DragMakeup,-1.64,1.155,0.0001,1,29,0.034,0.048,False,da,6863.6,da_max=1.2km net=-1.6km
56410,STARLINK-6281,Electric_EP,DragMakeup,-2.5,2.211,0.0015,3,35,0.086,0.143,False,da,6863.0,da_max=2.2km net=-2.5km
56417,STARLINK-6261,Electric_EP,OrbitRaising,6.4,6.434,0.0118,1,30,0.033,0.048,False,da,6861.0,da_max=6.4km net=+6.4km
56418,STARLINK-5356,Electric_EP,DragMakeup,-2.51,1.472,0.0036,1,30,0.033,0.048,False,da,6862.9,da_max=1.5km net=-2.5km
56419,STARLINK-5350,Electric_EP,DragMakeup,0.03,2.553,0.0028,4,39,0.103,0.19,False,da,6863.8,da_max=2.6km net=+0.0km
56420,STARLINK-6272,Electric_EP,DragMakeup,1.05,1.042,0.0002,1,33,0.03,0.048,False,da,6863.7,da_max=1.0km net=+1.1km
56429,STARLINK-6264,Electric_EP,DragMakeup,-2.46,4.41,0.0009,2,40,0.05,0.095,False,da,6863.4,da_max=4.4km net=-2.5km
56448,STARLINK-5990,Electric_EP,DragMakeup,-0.0,5.436,0.0017,6,52,0.115,0.286,False,da,6949.9,da_max=5.4km net=-0.0km
56450,STARLINK-5970,Electric_EP,Stationkeeping,-0.05,5.65,0.003,10,53,0.189,0.476,False,da,6950.4,da_max=5.7km net=-0.0km
56455,STARLINK-5987,Electric_EP,Stationkeeping,0.02,5.437,0.0026,8,50,0.16,0.381,False,da,6950.5,da_max=5.4km net=+0.0km
56456,STARLINK-5995,Electric_EP,Stationkeeping,0.05,5.478,0.0047,13,51,0.255,0.619,False,da,6950.5,da_max=5.5km net=+0.0km
56458,STARLINK-6050,Electric_EP,DragMakeup,-0.09,6.455,0.0022,4,50,0.08,0.19,False,da,6950.0,da_max=6.5km net=-0.1km
56459,STARLINK-6048,Electric_EP,DragMakeup,-0.05,6.818,0.0028,8,55,0.145,0.381,False,da,6949.6,da_max=6.8km net=-0.1km
56465,STARLINK-6054,Electric_EP,DragMakeup,0.03,1.66,0.002,2,39,0.051,0.095,False,da,6950.3,da_max=1.7km net=+0.0km
56466,STARLINK-6053,Electric_EP,DragMakeup,0.02,1.675,0.0002,4,46,0.087,0.19,False,da,6950.3,da_max=1.7km net=+0.0km
56477,STARLINK-5534,Electric_EP,Stationkeeping,-0.18,5.302,0.008,6,34,0.176,0.286,False,da,6950.5,da_max=5.3km net=-0.2km
56484,STARLINK-6221,Electric_EP,DragMakeup,-0.0,4.956,0.0025,6,44,0.136,0.286,False,da,6950.5,da_max=5.0km net=-0.0km
56492,STARLINK-5846,Electric_EP,DragMakeup,-0.67,1.053,0.0005,1,53,0.019,0.048,False,da,6950.2,da_max=1.1km net=-0.7km
56494,STARLINK-5530,Electric_EP,DragMakeup,0.7,5.292,0.0019,4,54,0.074,0.19,False,da,6950.1,da_max=5.3km net=+0.7km
56497,STARLINK-5527,Electric_EP,PhasingManeuver,-0.01,5.522,0.0019,2,48,0.042,0.095,False,da,6950.1,da_max=5.5km net=-0.0km
56506,STARLINK-5340,Electric_EP,DragMakeup,-2.12,2.024,0.0007,1,48,0.021,0.048,False,da,6861.2,da_max=2.0km net=-2.1km
56512,STARLINK-5349,Electric_EP,DragMakeup,-2.55,2.871,0.0005,2,41,0.049,0.095,False,da+de,6863.5,da_max=2.9km net=-2.6km; Δe
56525,STARLINK-6329,Electric_EP,OrbitLowering,-21.12,2.505,0.0041,2,59,0.034,0.095,False,da,6915.2,da_max=2.5km net=-21.1km
56534,STARLINK-6308,Electric_EP,PhasingManeuver,-2.5,5.24,0.0034,2,31,0.065,0.095,False,da,6863.8,da_max=5.2km net=-2.5km
56539,STARLINK-6135,Electric_EP,DragMakeup,0.08,3.066,0.005,4,39,0.103,0.19,False,da,6863.7,da_max=3.1km net=+0.1km
56545,STARLINK-6086,Electric_EP,DragMakeup,-2.52,1.412,0.0001,1,32,0.031,0.048,False,da,6863.0,da_max=1.4km net=-2.5km
56546,STARLINK-6187,Electric_EP,DragMakeup,-2.43,1.482,0.0025,1,38,0.026,0.048,False,da,6861.6,da_max=1.5km net=-2.4km
56695,STARLINK-30121,Electric_EP,DragMakeup,-2.5,1.572,0.0005,1,41,0.024,0.048,False,da,6862.5,da_max=1.6km net=-2.5km
56699,STARLINK-30127,Electric_EP,DragMakeup,-0.11,3.674,0.0019,5,48,0.104,0.238,False,da,6863.9,da_max=3.7km net=-0.1km
56801,STARLINK-6087,Electric_EP,DragMakeup,-2.4,2.388,0.0008,1,50,0.02,0.048,False,da,6950.3,da_max=2.4km net=-2.4km
56802,STARLINK-6070,Electric_EP,DragMakeup,-83.96,6.496,0.0022,25,30,0.833,1.19,True,da,6585.0,da_max=6.5km net=-84.0km; monotone_drop=84.0km
56806,STARLINK-6072,Electric_EP,DragMakeup,-0.06,2.37,0.0044,5,48,0.104,0.238,False,da,6950.2,da_max=2.4km net=-0.1km
56807,STARLINK-6073,Electric_EP,PhasingManeuver,0.03,5.977,0.0004,2,46,0.043,0.095,False,da+de,6950.0,da_max=6.0km net=+0.0km; Δe
56811,STARLINK-6063,Electric_EP,DragMakeup,-65.94,3.147,0.0008,27,59,0.458,1.286,True,da,6658.6,da_max=3.1km net=-65.9km; monotone_drop=65.9km
56812,STARLINK-6065,Electric_EP,DragMakeup,-0.02,3.904,0.0007,2,45,0.044,0.095,False,da,6950.2,da_max=3.9km net=-0.0km
56813,STARLINK-6056,Electric_EP,DragMakeup,0.0,6.707,0.001,4,45,0.089,0.19,False,da,6950.5,da_max=6.7km net=+0.0km
56828,STARLINK-30152,Electric_EP,DragMakeup,-2.57,2.44,0.0026,1,50,0.02,0.048,False,da,6861.8,da_max=2.4km net=-2.6km
56883,STARLINK-6171,Electric_EP,DragMakeup,-2.5,1.41,0.0127,1,42,0.024,0.048,False,da,6861.9,da_max=1.4km net=-2.5km
56884,STARLINK-5515,Electric_EP,DragMakeup,0.01,3.72,0.0014,2,42,0.048,0.095,False,da,6861.3,da_max=3.7km net=+0.0km
56885,STARLINK-5095,Electric_EP,DragMakeup,0.16,1.602,0.0008,2,40,0.05,0.095,False,da,6863.6,da_max=1.6km net=+0.2km
56887,STARLINK-6180,Electric_EP,DragMakeup,-11.17,2.837,0.0013,4,57,0.07,0.19,True,da,6862.8,da_max=2.8km net=-11.2km; monotone_drop=11.2km
56888,STARLINK-6181,Electric_EP,DragMakeup,-5.0,2.431,0.0026,2,48,0.042,0.095,False,da,6862.1,da_max=2.4km net=-5.0km
56890,STARLINK-5528,Electric_EP,DragMakeup,-4.99,2.099,0.0028,2,48,0.042,0.095,False,da,6861.4,da_max=2.1km net=-5.0km
56891,STARLINK-6213,Electric_EP,DragMakeup,-0.01,4.008,0.0034,6,47,0.128,0.286,False,da,6863.6,da_max=4.0km net=-0.0km
56892,STARLINK-6219,Electric_EP,DragMakeup,-3.56,2.787,0.0008,1,51,0.02,0.048,False,da,6861.3,da_max=2.8km net=-3.6km
56895,STARLINK-6208,Electric_EP,DragMakeup,-4.98,2.311,0.0029,3,50,0.06,0.143,False,da,6862.0,da_max=2.3km net=-5.0km
56896,STARLINK-6202,Electric_EP,DragMakeup,-3.51,2.412,0.0002,1,51,0.02,0.048,False,da,6861.3,da_max=2.4km net=-3.5km
56897,STARLINK-6200,Electric_EP,OrbitLowering,-5.13,3.059,0.0003,2,42,0.048,0.095,False,da,6861.8,da_max=3.1km net=-5.1km
56898,STARLINK-6205,Electric_EP,DragMakeup,-2.5,1.319,0.0025,1,38,0.026,0.048,False,da,6862.6,da_max=1.3km net=-2.5km
56900,STARLINK-6207,Electric_EP,DragMakeup,-1.1,2.358,0.0082,2,38,0.053,0.095,False,da,6861.9,da_max=2.4km net=-1.1km
56901,STARLINK-6185,Electric_EP,DragMakeup,-2.48,1.012,0.0014,1,43,0.023,0.048,False,da,6861.8,da_max=1.0km net=-2.5km
56912,STARLINK-5805,Electric_EP,DragMakeup,-1.56,1.67,0.002,3,38,0.079,0.143,False,da,6863.7,da_max=1.7km net=-1.6km
56913,STARLINK-5950,Electric_EP,DragMakeup,-2.48,1.059,0.0009,1,34,0.029,0.048,False,da,6862.0,da_max=1.1km net=-2.5km
56918,STARLINK-5951,Electric_EP,DragMakeup,-2.53,2.864,0.0018,3,37,0.081,0.143,False,da,6861.7,da_max=2.9km net=-2.5km
56923,STARLINK-5952,Electric_EP,DragMakeup,0.02,3.832,0.0019,5,52,0.096,0.238,False,da,6863.6,da_max=3.8km net=+0.0km
56925,STARLINK-5733,Electric_EP,DragMakeup,-2.49,1.218,0.0021,2,46,0.043,0.095,False,da,6861.3,da_max=1.2km net=-2.5km
57052,STARLINK-5860,Electric_EP,DragMakeup,-2.34,1.095,0.0003,1,42,0.024,0.048,False,da,6861.9,da_max=1.1km net=-2.3km
57059,STARLINK-6211,Electric_EP,DragMakeup,-2.43,1.114,0.0083,1,43,0.023,0.048,False,da,6862.8,da_max=1.1km net=-2.4km
57066,STARLINK-5827,Electric_EP,DragMakeup,-1.74,1.057,0.0019,1,34,0.029,0.048,False,da,6863.5,da_max=1.1km net=-1.7km
57068,STARLINK-5844,Electric_EP,OrbitLowering,-5.02,2.113,0.0014,2,50,0.04,0.095,False,da,6862.8,da_max=2.1km net=-5.0km
57072,STARLINK-5843,Electric_EP,DragMakeup,-0.06,2.458,0.003,4,41,0.098,0.19,False,da,6863.8,da_max=2.5km net=-0.1km
57076,STARLINK-6155,Electric_EP,DragMakeup,-2.45,12.428,0.0039,5,46,0.109,0.238,False,da+de,6860.5,da_max=12.4km net=-2.5km; Δe
57077,STARLINK-6194,Electric_EP,PhasingManeuver,2.51,14.348,0.002,3,40,0.075,0.143,False,da,6863.9,da_max=14.3km net=+2.5km
57102,STARLINK-6111,Electric_EP,PhasingManeuver,0.02,5.126,0.0009,2,43,0.047,0.095,False,da,6863.6,da_max=5.1km net=+0.0km
57104,STARLINK-6130,Electric_EP,PhasingManeuver,0.06,12.466,0.0018,2,34,0.059,0.095,False,da+de,6864.1,da_max=12.5km net=+0.1km; Δe
57105,STARLINK-6097,Electric_EP,DragMakeup,-2.62,1.225,0.005,1,41,0.024,0.048,False,da,6861.5,da_max=1.2km net=-2.6km
57120,STARLINK-6147,Electric_EP,Stationkeeping,-1.41,2.895,0.0025,9,47,0.191,0.429,False,da,6861.6,da_max=2.9km net=-1.4km
57122,STARLINK-6149,Electric_EP,DragMakeup,-2.3,1.083,0.0111,1,36,0.028,0.048,False,da,6863.4,da_max=1.1km net=-2.3km
57123,STARLINK-6154,Electric_EP,DragMakeup,0.0,1.573,0.001,1,29,0.034,0.048,False,da,6863.5,da_max=1.6km net=+0.0km
57132,STARLINK-6128,Electric_EP,DragMakeup,-2.46,1.049,0.0024,1,38,0.026,0.048,False,da,6863.1,da_max=1.0km net=-2.5km
57136,STARLINK-6112,Electric_EP,DragMakeup,-2.18,1.771,0.0068,1,21,0.048,0.048,False,da,6861.3,da_max=1.8km net=-2.2km
57138,STARLINK-5336,Electric_EP,PhasingManeuver,-2.44,6.608,0.0142,3,26,0.115,0.143,False,da,6863.3,da_max=6.6km net=-2.4km
57142,STARLINK-5361,Electric_EP,DragMakeup,0.02,1.467,0.0003,2,35,0.057,0.095,False,da,6861.5,da_max=1.5km net=+0.0km
57143,STARLINK-5358,Electric_EP,OrbitLowering,-6.83,6.303,0.0071,4,40,0.1,0.19,False,da,6863.1,da_max=6.3km net=-6.8km
57149,STARLINK-5778,Electric_EP,DragMakeup,-28.63,1.153,0.0005,2,63,0.032,0.095,True,da,6903.3,da_max=1.2km net=-28.6km; monotone_drop=28.6km
57150,STARLINK-5780,Electric_EP,DragMakeup,-26.29,1.022,0.0003,1,63,0.016,0.048,True,da,6889.3,da_max=1.0km net=-26.3km; monotone_drop=26.3km
57151,STARLINK-5776,Electric_EP,DragMakeup,-2.88,3.352,0.0056,7,55,0.127,0.333,False,da,6859.9,da_max=3.4km net=-2.9km
57156,STARLINK-6137,Electric_EP,DragMakeup,-0.87,2.554,0.002,2,47,0.043,0.095,False,da,6861.2,da_max=2.6km net=-0.9km
57221,STARLINK-5875,Electric_EP,DragMakeup,-16.57,2.542,0.0023,6,45,0.133,0.286,True,da,6858.0,da_max=2.5km net=-16.6km; monotone_drop=16.6km
57227,STARLINK-5996,Electric_EP,DragMakeup,-2.47,2.847,0.003,2,43,0.047,0.095,False,da,6862.3,da_max=2.8km net=-2.5km
57229,STARLINK-6233,Electric_EP,DragMakeup,-2.48,2.527,0.0019,2,30,0.067,0.095,False,da,6862.0,da_max=2.5km net=-2.5km
57230,STARLINK-6250,Electric_EP,DragMakeup,-0.96,1.002,0.0035,1,30,0.033,0.048,False,da,6863.7,da_max=1.0km net=-1.0km
57240,STARLINK-6351,Electric_EP,DragMakeup,-0.01,2.002,0.0015,2,34,0.059,0.095,False,da,6863.7,da_max=2.0km net=-0.0km
57248,STARLINK-5514,Electric_EP,DragMakeup,-2.08,2.152,0.0001,1,46,0.022,0.048,False,da,6861.2,da_max=2.2km net=-2.1km
57254,STARLINK-5490,Electric_EP,DragMakeup,-1.59,1.803,0.0016,1,47,0.021,0.048,False,da,6863.5,da_max=1.8km net=-1.6km
57255,STARLINK-5481,Electric_EP,DragMakeup,-1.28,1.615,0.0011,3,40,0.075,0.143,False,da,6863.3,da_max=1.6km net=-1.3km
57263,STARLINK-5509,Electric_EP,DragMakeup,-1.63,2.39,0.0001,1,40,0.025,0.048,False,da,6861.4,da_max=2.4km net=-1.6km
57329,STARLINK-6138,Electric_EP,DragMakeup,0.67,1.435,0.0003,1,38,0.026,0.048,False,da,6863.7,da_max=1.4km net=+0.7km
57341,STARLINK-6377,Electric_EP,OrbitLowering,-5.32,1.986,0.0018,2,43,0.047,0.095,False,da,6861.8,da_max=2.0km net=-5.3km
57347,STARLINK-6378,Electric_EP,DragMakeup,-4.95,2.485,0.0038,1,50,0.02,0.048,False,da,6862.4,da_max=2.5km net=-4.9km
57364,STARLINK-6338,Electric_EP,DragMakeup,1.1,6.197,0.0073,5,45,0.111,0.238,False,da,6864.1,da_max=6.2km net=+1.1km
57372,STARLINK-5975,Electric_EP,DragMakeup,0.01,2.845,0.0016,2,40,0.05,0.095,False,da,6863.6,da_max=2.8km net=+0.0km
57406,STARLINK-30195,Electric_EP,OrbitLowering,-17.12,1.197,0.0003,2,57,0.035,0.095,False,da,6869.6,da_max=1.2km net=-17.1km
57409,STARLINK-30222,Electric_EP,DragMakeup,-2.49,5.996,0.0024,4,35,0.114,0.19,False,da+de,6862.1,da_max=6.0km net=-2.5km; Δe
57410,STARLINK-30172,Electric_EP,DragMakeup,-2.47,1.118,0.0003,1,35,0.029,0.048,False,da,6862.3,da_max=1.1km net=-2.5km
57418,STARLINK-30221,Electric_EP,OrbitLowering,-21.1,1.113,0.0038,3,62,0.048,0.143,False,da,6872.3,da_max=1.1km net=-21.1km
57433,STARLINK-30105,Electric_EP,DragMakeup,0.01,1.063,0.0004,1,41,0.024,0.048,False,da,6861.2,da_max=1.1km net=+0.0km
57437,STARLINK-30237,Electric_EP,DragMakeup,-42.81,4.021,0.0012,15,47,0.319,0.714,True,da,6651.4,da_max=4.0km net=-42.8km; monotone_drop=42.8km
57470,STARLINK-30186,Electric_EP,OrbitLowering,-6.62,1.215,0.0047,1,44,0.023,0.048,False,da,6876.2,da_max=1.2km net=-6.6km
57498,STARLINK-30203,Electric_EP,DragMakeup,0.03,1.45,0.0023,2,40,0.05,0.095,False,da,6861.1,da_max=1.4km net=+0.0km
57681,STARLINK-30273,Electric_EP,DragMakeup,-4.46,1.924,0.0022,2,40,0.05,0.095,False,da,6850.0,da_max=1.9km net=-4.5km
57745,STARLINK-30362,Electric_EP,DragMakeup,-0.02,1.659,0.0033,2,34,0.059,0.095,False,da,6861.1,da_max=1.7km net=-0.0km
57751,STARLINK-30370,Electric_EP,DragMakeup,-1.15,1.732,0.0006,2,37,0.054,0.095,False,da,6854.7,da_max=1.7km net=-1.1km
57840,STARLINK-30285,Electric_EP,DragMakeup,-4.48,2.535,0.0017,1,44,0.023,0.048,False,da,6849.5,da_max=2.5km net=-4.5km
57843,STARLINK-30423,Electric_EP,DragMakeup,-4.38,1.727,0.0014,2,52,0.038,0.095,False,da,6849.2,da_max=1.7km net=-4.4km
57847,STARLINK-30416,Electric_EP,DragMakeup,-4.52,1.748,0.002,2,44,0.045,0.095,False,da,6852.3,da_max=1.7km net=-4.5km
57860,STARLINK-30272,Electric_EP,DragMakeup,-2.22,2.085,0.0,1,47,0.021,0.048,False,da,6848.9,da_max=2.1km net=-2.2km
57899,STARLINK-30481,Electric_EP,DragMakeup,-2.48,2.03,0.003,1,39,0.026,0.048,False,da,6862.4,da_max=2.0km net=-2.5km
57911,STARLINK-30478,Electric_EP,DragMakeup,-2.5,2.334,0.0034,1,40,0.025,0.048,False,da,6861.9,da_max=2.3km net=-2.5km
57930,STARLINK-30476,Electric_EP,DragMakeup,-42.93,1.954,0.0012,16,64,0.25,0.762,True,da,6781.7,da_max=2.0km net=-42.9km; monotone_drop=42.9km
57931,STARLINK-30488,Electric_EP,DragMakeup,0.01,1.046,0.0002,1,36,0.028,0.048,False,da,6861.2,da_max=1.0km net=+0.0km
57935,STARLINK-30712,Electric_EP,DragMakeup,-1.32,1.315,0.0014,1,39,0.026,0.048,False,da,6853.4,da_max=1.3km net=-1.3km
57938,STARLINK-30710,Electric_EP,DragMakeup,-12.32,5.734,0.0013,3,43,0.07,0.143,True,da,6850.7,da_max=5.7km net=-12.3km; monotone_drop=12.3km
57939,STARLINK-30714,Electric_EP,DragMakeup,0.01,2.123,0.0029,2,34,0.059,0.095,False,da,6853.4,da_max=2.1km net=+0.0km
57947,STARLINK-30706,Electric_EP,OrbitLowering,-12.49,6.855,0.0008,2,42,0.048,0.095,False,da,6844.6,da_max=6.9km net=-12.5km
57949,STARLINK-30707,Electric_EP,OrbitLowering,-10.09,6.107,0.0022,6,51,0.118,0.286,False,da,6850.6,da_max=6.1km net=-10.1km
57951,STARLINK-30399,Electric_EP,OrbitLowering,-9.95,4.497,0.0018,4,50,0.08,0.19,False,da,6851.3,da_max=4.5km net=-10.0km
57954,STARLINK-30703,Electric_EP,DragMakeup,-3.38,1.136,0.001,1,45,0.022,0.048,False,da,6853.3,da_max=1.1km net=-3.4km
58031,STARLINK-30556,Electric_EP,OrbitLowering,-12.48,6.242,0.0033,3,46,0.065,0.143,False,da,6844.8,da_max=6.2km net=-12.5km
58046,STARLINK-30548,Electric_EP,OrbitLowering,-9.94,6.528,0.002,3,42,0.071,0.143,False,da,6849.3,da_max=6.5km net=-9.9km
58106,STARLINK-30612,Electric_EP,OrbitLowering,-12.43,12.141,0.0005,2,33,0.061,0.095,False,da+draan,6850.2,da_max=12.1km net=-12.4km; draan_res
58107,STARLINK-30421,Electric_EP,DragMakeup,-2.53,1.057,0.0005,1,44,0.023,0.048,False,da,6841.6,da_max=1.1km net=-2.5km
58150,STARLINK-30802,Electric_EP,DragMakeup,-1.53,4.47,0.0014,5,37,0.135,0.238,False,da,6848.9,da_max=4.5km net=-1.5km
58155,STARLINK-30804,Electric_EP,DragMakeup,-4.48,2.99,0.0031,4,42,0.095,0.19,False,da,6851.4,da_max=3.0km net=-4.5km
58157,STARLINK-30803,Electric_EP,Stationkeeping,-0.03,8.083,0.0019,10,48,0.208,0.476,False,da+de,6848.6,da_max=8.1km net=-0.0km; Δe
58158,STARLINK-30829,Electric_EP,DragMakeup,-4.48,2.064,0.001,1,40,0.025,0.048,False,da,6852.5,da_max=2.1km net=-4.5km
58159,STARLINK-30788,Electric_EP,PhasingManeuver,-4.52,6.413,0.0022,3,46,0.065,0.143,False,da+de,6850.0,da_max=6.4km net=-4.5km; Δe
58160,STARLINK-30779,Electric_EP,DragMakeup,-4.5,2.194,0.0023,5,47,0.106,0.238,False,da,6849.8,da_max=2.2km net=-4.5km
58164,STARLINK-30815,Electric_EP,DragMakeup,-4.56,2.798,0.0011,1,47,0.021,0.048,False,da,6849.8,da_max=2.8km net=-4.6km
58207,STARLINK-30845,Electric_EP,OrbitLowering,-7.09,4.831,0.0002,1,41,0.024,0.048,False,da,6930.0,da_max=4.8km net=-7.1km
58231,STARLINK-30867,Electric_EP,InclinationChange,0.12,0.022,0.0237,1,30,0.033,0.048,False,di,6861.2,di_max=0.0237°
58360,STARLINK-30897,Electric_EP,DragMakeup,-62.34,9.037,0.0019,24,47,0.511,1.143,True,da,6911.7,da_max=9.0km net=-62.3km; monotone_drop=62.3km
58375,STARLINK-30894,Electric_EP,OrbitLowering,-12.54,6.422,0.0014,4,43,0.093,0.19,False,da,6845.1,da_max=6.4km net=-12.5km
58381,STARLINK-30923,Electric_EP,OrbitLowering,-5.04,1.506,0.0021,3,47,0.064,0.143,False,da,6846.3,da_max=1.5km net=-5.0km
58388,STARLINK-30913,Electric_EP,DragMakeup,-0.0,6.28,0.0013,5,44,0.114,0.238,False,da,6840.7,da_max=6.3km net=-0.0km
58482,STARLINK-30997,Electric_EP,DragMakeup,-2.42,1.112,0.0017,2,47,0.043,0.095,False,da,6862.9,da_max=1.1km net=-2.4km
58534,STARLINK-30936,Electric_EP,DragMakeup,-4.45,1.707,0.0006,2,43,0.047,0.095,False,da,6852.1,da_max=1.7km net=-4.4km
58536,STARLINK-31037,Electric_EP,DragMakeup,-9.92,6.354,0.0011,2,44,0.045,0.095,True,da,6849.8,da_max=6.4km net=-9.9km; monotone_drop=9.9km
58538,STARLINK-31014,Electric_EP,OrbitLowering,-12.36,4.442,0.001,4,53,0.075,0.19,False,da,6841.9,da_max=4.4km net=-12.4km
58540,STARLINK-31019,Electric_EP,OrbitLowering,-12.41,7.608,0.0008,4,39,0.103,0.19,False,da,6847.9,da_max=7.6km net=-12.4km
58546,STARLINK-31050,Electric_EP,OrbitLowering,-9.56,5.656,0.0007,3,55,0.055,0.143,False,da,6841.7,da_max=5.7km net=-9.6km
58547,STARLINK-31063,Electric_EP,DragMakeup,0.02,5.17,0.0032,4,41,0.098,0.19,False,da,6853.1,da_max=5.2km net=+0.0km
58552,STARLINK-31046,Electric_EP,DragMakeup,-2.11,1.299,0.0001,1,49,0.02,0.048,False,da,6841.0,da_max=1.3km net=-2.1km
58783,STARLINK-31047,Electric_EP,OrbitLowering,-9.98,6.199,0.0017,3,43,0.07,0.143,False,da,6850.8,da_max=6.2km net=-10.0km
58828,STARLINK-31222,Electric_EP,DragMakeup,0.01,3.076,0.0017,2,40,0.05,0.095,False,da,6853.4,da_max=3.1km net=+0.0km
58830,STARLINK-31253,Electric_EP,DragMakeup,-1.87,1.8,0.0007,1,45,0.022,0.048,False,da,6848.9,da_max=1.8km net=-1.9km
