norad_id,sat_name,propulsion_class,mass_kg,label_binary,label_mw,behavior,label_source,model_version,alt_km,inc_deg,ecc,inc_family_enc,bstar_mean,bstar_std,net_da_km,max_da_km,da_std,da_abs_mean,max_di_deg,max_draan_res_deg,neg_streak,total_drop_km,monotone_decay,n_transitions,n_flagged,flag_rate,burn_freq_per_day,n_windows_flagged,n_tle,mean_tle_gap_h,max_tle_gap_h,dv_net_ms
64459,STARLINK-34421,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.61,53.1604,0.000161,1,0.000545,0.00032855,0.002,0.138,0.035,0.0237,0.0017,0.0075,0,0.0,0,85,0,0.0,0.0,0,86,7.89,28.14,0.001
64460,STARLINK-34423,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.11,53.1579,8.7e-05,1,0.0005235,0.00027333,0.064,0.158,0.0364,0.0217,0.0018,0.0067,0,0.0,0,70,0,0.0,0.0,0,71,9.56,26.65,0.035
64461,STARLINK-34418,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.13,53.1605,3.6e-05,1,0.000502,0.000331,0.008,0.168,0.0347,0.0205,0.0023,0.0059,0,0.0,0,75,0,0.0,0.0,0,76,8.8,29.78,0.005
64462,STARLINK-34336,Electric_EP,800.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.14,53.1594,0.000147,1,0.0006113,0.00094494,-4.501,2.248,0.3267,0.0853,0.0018,0.0051,2,4.501,0,77,2,0.026,0.0667,1,78,8.7,26.62,2.504
64463,STARLINK-34400,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.15,53.1599,0.000163,1,0.000659,0.00055419,-0.0,0.903,0.152,0.0509,0.0022,0.007,1,0.0,0,76,0,0.0,0.0,0,77,8.77,26.65,0.0
64464,STARLINK-34429,Electric_EP,800.0,1,1,OrbitLowering,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.14,53.1584,0.000144,1,0.0011439,0.00349761,-12.508,7.073,0.8271,0.1811,0.0015,0.0131,2,12.508,0,91,3,0.033,0.1,1,92,7.39,26.58,6.96
64465,STARLINK-34449,Electric_EP,800.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.13,53.1602,0.000125,1,0.0039723,0.01437202,-12.455,6.764,1.352,0.4567,0.0029,0.0148,5,12.455,1,90,11,0.1222,0.3667,2,91,7.41,26.58,6.93
64472,STARLINK-34493,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.13,53.1582,0.000143,1,0.0004667,0.00026534,0.045,0.091,0.0238,0.016,0.0025,0.0097,0,0.0,0,81,0,0.0,0.0,0,82,8.28,23.51,0.025
64473,STARLINK-34492,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.15,53.1604,9.4e-05,1,0.0005118,0.0002975,0.012,0.135,0.0393,0.0253,0.0029,0.0045,0,0.0,0,74,0,0.0,0.0,0,75,8.92,25.08,0.007
64474,STARLINK-34474,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.23,53.1598,0.000129,1,0.0004499,0.0002374,-0.055,0.103,0.0328,0.0205,0.0036,0.0054,0,0.055,0,76,0,0.0,0.0,0,77,8.77,23.51,0.031
64475,STARLINK-34523,Electric_EP,800.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,439.8,53.1601,0.000107,1,-0.0009002,0.01513582,20.322,7.078,1.7306,0.6336,0.0136,0.0138,1,0.0,0,93,12,0.129,0.4,3,94,7.22,25.0,11.395
64476,STARLINK-34496,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,439.83,53.1603,0.000132,1,0.0006131,0.00062141,19.793,18.956,2.0707,0.2777,0.002,0.0666,0,0.0,0,83,1,0.012,0.0333,1,84,8.18,45.25,11.098
64477,STARLINK-34375,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,439.86,53.1613,0.000113,1,-0.00087,0.00880372,19.802,6.219,1.1418,0.2773,0.002,0.009,0,0.0,0,82,4,0.0488,0.1333,1,83,8.05,43.55,11.104
64478,STARLINK-34490,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.19,53.1603,0.000117,1,0.000557,0.00032252,-0.006,0.275,0.0567,0.0318,0.002,0.0052,0,0.006,0,84,0,0.0,0.0,0,85,7.91,25.08,0.003
64479,STARLINK-34528,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,439.84,53.1603,0.000139,1,-0.0022827,0.01301754,19.845,5.966,0.9482,0.272,0.0135,0.0078,0,0.0,0,83,6,0.0723,0.2,1,84,8.1,24.89,11.127
64480,STARLINK-34518,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.16,53.1596,9.8e-05,1,0.0005398,0.00031085,0.086,0.195,0.0408,0.0246,0.002,0.0043,0,0.0,0,76,0,0.0,0.0,0,77,8.72,23.51,0.048
64481,STARLINK-34526,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.23,53.159,0.000134,1,0.0005034,0.0002333,-0.058,0.168,0.0356,0.0207,0.0023,0.0061,0,0.058,0,81,0,0.0,0.0,0,82,7.88,26.65,0.032
64482,STARLINK-34527,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.22,53.1591,0.000116,1,0.0004774,0.00039098,-0.021,0.266,0.0526,0.028,0.0028,0.0042,0,0.021,0,83,0,0.0,0.0,0,84,7.95,25.08,0.011
64483,STARLINK-34420,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.27,53.1584,0.000113,1,0.0004533,0.00027331,-0.145,0.092,0.0295,0.0203,0.0033,0.0065,0,0.145,0,77,0,0.0,0.0,0,78,8.57,25.08,0.081
64484,STARLINK-34509,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.24,53.1582,0.000116,1,0.0004596,0.00027018,-0.103,0.099,0.0294,0.0193,0.0022,0.0061,0,0.103,0,73,0,0.0,0.0,0,74,9.13,26.65,0.057
64485,STARLINK-34409,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.26,53.1593,0.000115,1,0.0004875,0.00031344,-0.067,0.256,0.0458,0.0254,0.0026,0.0049,0,0.067,0,78,0,0.0,0.0,0,79,8.46,25.08,0.037
64486,STARLINK-34520,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.11,53.159,0.00015,1,0.0005237,0.00036492,0.069,0.199,0.0443,0.0271,0.0025,0.0089,0,0.0,0,82,0,0.0,0.0,0,83,8.18,23.51,0.038
64487,STARLINK-34477,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.13,53.1597,8.9e-05,1,0.0005932,0.0004219,0.076,0.136,0.0368,0.0222,0.0033,0.0077,0,0.0,0,74,0,0.0,0.0,0,75,9.0,25.08,0.042
64488,STARLINK-34217,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.15,53.1605,8e-05,1,0.0004731,0.00025409,0.04,0.098,0.0279,0.018,0.0023,0.0053,0,0.0,0,67,0,0.0,0.0,0,68,9.71,26.65,0.022
64489,STARLINK-34307,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.14,53.1604,7.3e-05,1,0.0005845,0.00040934,0.051,0.127,0.0343,0.0209,0.0022,0.0077,0,0.0,0,80,0,0.0,0.0,0,81,8.31,26.65,0.028
64490,STARLINK-34505,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,474.97,53.1603,0.000173,1,0.0005631,0.00048458,0.176,0.428,0.0736,0.0383,0.0027,0.0086,0,0.0,0,78,0,0.0,0.0,0,79,8.6,23.51,0.098
64491,STARLINK-34530,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,439.83,53.1602,0.000105,1,-0.0026673,0.01451389,19.821,5.07,1.0129,0.292,0.0028,0.0052,0,0.0,0,79,4,0.0506,0.1333,1,80,8.52,23.33,11.114
64492,STARLINK-34522,Electric_EP,800.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,440.0,53.1603,0.000153,1,-0.0033011,0.01825818,19.712,8.143,1.2158,0.3094,0.0026,0.0086,1,0.0,0,86,6,0.0698,0.2,2,87,7.78,23.33,11.053
64493,STARLINK-34462,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,439.55,53.1617,0.000118,1,-0.003165,0.01548299,20.105,4.177,0.8416,0.2869,0.0135,0.0046,0,0.0,0,82,7,0.0854,0.2333,1,83,8.11,26.44,11.274
64494,STARLINK-34226,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.17,53.1605,8e-05,1,0.0008247,0.00158933,-4.478,2.6,0.3079,0.081,0.002,0.0044,4,4.478,0,83,1,0.012,0.0333,1,84,8.18,23.51,2.491
64495,STARLINK-34364,Electric_EP,800.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,465.35,53.1607,0.000115,1,0.0006619,0.00092074,-2.678,1.683,0.2998,0.0784,0.0027,0.0056,2,2.678,0,99,3,0.0303,0.1,2,100,6.82,25.01,1.493
64497,STARLINK-34363,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,439.64,53.1617,6e-05,1,-0.0024971,0.01404816,22.936,6.617,1.0836,0.3267,0.0022,0.0071,1,0.0,0,93,7,0.0753,0.2333,2,94,7.15,26.44,12.862
64498,STARLINK-34427,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.17,53.1596,8.7e-05,1,0.0004868,0.00025477,0.123,0.09,0.0318,0.0235,0.003,0.0066,0,0.0,0,79,0,0.0,0.0,0,80,8.31,23.51,0.068
64594,STARLINK-34280,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.18,53.158,0.000122,1,0.0006815,0.0002794,0.032,0.184,0.0385,0.0237,0.0034,0.0043,0,0.0,0,73,0,0.0,0.0,0,74,9.06,54.86,0.018
64595,STARLINK-34517,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.21,53.1579,0.000118,1,0.0006179,0.0003794,-0.03,0.158,0.0476,0.0296,0.015,0.0041,0,0.03,0,79,0,0.0,0.0,0,80,8.61,26.65,0.017
64596,STARLINK-34510,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.15,53.1577,0.000101,1,0.0005686,0.000371,0.036,0.118,0.0338,0.022,0.0101,0.0058,0,0.0,0,77,0,0.0,0.0,0,78,8.84,37.62,0.02
64597,STARLINK-34486,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.18,53.1613,0.000132,1,0.0005769,0.0002716,0.022,0.172,0.0348,0.0211,0.0039,0.0097,0,0.0,0,86,0,0.0,0.0,0,87,7.75,31.35,0.012
64598,STARLINK-34463,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.18,53.1588,0.000114,1,0.0005769,0.00031038,-0.033,0.146,0.0297,0.0175,0.0078,0.0054,0,0.033,0,81,0,0.0,0.0,0,82,8.4,25.08,0.019
64599,STARLINK-34294,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.22,53.1577,0.00012,1,0.0006327,0.00034956,-0.028,0.104,0.0362,0.0251,0.0055,0.0053,0,0.028,0,77,0,0.0,0.0,0,78,8.84,31.35,0.015
64600,STARLINK-34504,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.12,53.1603,0.00013,1,0.0005691,0.00030159,0.07,0.3,0.0545,0.0268,0.0063,0.0118,1,0.0,0,83,0,0.0,0.0,0,84,8.2,26.65,0.039
64601,STARLINK-34508,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.18,53.1579,0.000159,1,0.0005592,0.00029017,-0.005,0.199,0.0381,0.0222,0.0072,0.0067,0,0.005,0,94,0,0.0,0.0,0,95,7.1,26.65,0.003
64602,STARLINK-34435,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.17,53.1571,9.2e-05,1,0.0006112,0.00031046,-0.005,0.136,0.0337,0.0219,0.0052,0.0058,0,0.005,0,86,0,0.0,0.0,0,87,7.91,53.3,0.003
64603,STARLINK-34475,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.19,53.1577,0.000109,1,0.0005864,0.00030073,-0.02,0.073,0.0238,0.0171,0.0053,0.0101,0,0.02,0,80,0,0.0,0.0,0,81,8.5,34.49,0.011
64604,STARLINK-34488,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.18,53.1598,0.000202,1,0.0006332,0.00030186,0.017,0.142,0.0351,0.0242,0.0038,0.006,0,0.0,0,78,0,0.0,0.0,0,79,8.54,31.35,0.01
64605,STARLINK-34516,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,470.73,53.1599,0.000142,1,0.0006112,0.00028397,-0.054,0.171,0.0339,0.0201,0.0036,0.0063,0,0.054,0,80,0,0.0,0.0,0,81,8.32,40.72,0.03
64606,STARLINK-34073,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.17,53.1591,0.00018,1,0.0006022,0.00026104,0.004,0.12,0.0296,0.0186,0.0076,0.0061,0,0.0,0,89,0,0.0,0.0,0,90,7.49,23.51,0.002
64607,STARLINK-34532,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.16,53.1581,0.000135,1,0.0006067,0.00029287,0.016,0.143,0.0324,0.0198,0.0064,0.0065,0,0.0,0,81,0,0.0,0.0,0,82,8.22,37.62,0.009
64608,STARLINK-34519,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.17,53.1591,0.000127,1,0.0006592,0.00033586,0.022,0.157,0.041,0.0269,0.0043,0.0058,0,0.0,0,76,0,0.0,0.0,0,77,8.72,54.86,0.012
64609,STARLINK-34513,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.13,53.1592,0.000188,1,0.0006237,0.00043208,0.033,0.233,0.0491,0.03,0.0068,0.0074,0,0.0,0,81,0,0.0,0.0,0,82,8.4,34.49,0.018
64610,STARLINK-34569,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.2,53.1587,0.000114,1,0.000592,0.00030903,-0.015,0.195,0.0406,0.0224,0.0121,0.0053,0,0.015,0,86,0,0.0,0.0,0,87,7.89,29.78,0.008
64611,STARLINK-34494,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.17,53.1588,0.000124,1,0.0006196,0.00031638,0.027,0.102,0.0298,0.0194,0.011,0.0079,0,0.0,0,80,0,0.0,0.0,0,81,8.29,36.05,0.015
64612,STARLINK-34521,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.08,53.1597,0.000141,1,0.0005535,0.00037408,0.11,0.179,0.0461,0.0276,0.004,0.006,0,0.0,0,87,0,0.0,0.0,0,88,7.62,34.49,0.061
64613,STARLINK-34500,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.15,53.1578,0.000125,1,0.0006174,0.00049337,0.014,0.123,0.0433,0.0284,0.0044,0.0061,0,0.0,0,79,0,0.0,0.0,0,80,8.61,25.08,0.008
64614,STARLINK-34440,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.16,53.1582,0.000189,1,0.0005726,0.00035389,0.029,0.147,0.0366,0.0224,0.0016,0.0069,0,0.0,0,86,0,0.0,0.0,0,87,7.91,67.4,0.016
64615,STARLINK-34469,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.19,53.1611,0.000114,1,0.0005955,0.0002898,-0.008,0.188,0.0383,0.0233,0.0024,0.0057,0,0.008,0,80,0,0.0,0.0,0,81,8.52,25.08,0.005
64616,STARLINK-34413,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.16,53.1585,0.000105,1,0.0006339,0.00031175,0.014,0.192,0.0366,0.0221,0.0084,0.0082,0,0.0,0,88,0,0.0,0.0,0,89,7.73,25.08,0.008
64617,STARLINK-34417,Electric_EP,800.0,1,1,PhasingManeuver,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.19,53.1594,0.000103,1,0.0016971,0.0063366,-12.44,9.695,1.3644,0.3183,0.0043,0.0148,2,12.44,0,96,5,0.0521,0.1667,2,97,7.11,25.23,6.922
64618,STARLINK-34415,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.18,53.1584,0.000117,1,0.00063,0.00033065,-0.016,0.189,0.0422,0.0257,0.0024,0.0083,0,0.016,0,81,0,0.0,0.0,0,82,8.17,51.73,0.009
64619,STARLINK-34416,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.09,53.1596,0.000175,1,0.0006063,0.00044247,0.074,0.145,0.0389,0.0253,0.0043,0.0065,0,0.0,0,85,0,0.0,0.0,0,86,8.0,40.76,0.041
64620,STARLINK-34414,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.18,53.158,0.000116,1,0.0005664,0.00026063,0.028,0.121,0.0324,0.0222,0.0068,0.0049,0,0.0,0,80,0,0.0,0.0,0,81,8.48,31.35,0.016
64664,STARLINK-34464,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.7,53.1623,0.000122,1,0.0006164,0.00025481,-0.031,0.102,0.0321,0.0223,0.0022,0.0048,0,0.031,0,84,0,0.0,0.0,0,85,7.93,28.14,0.017
64665,STARLINK-34555,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.85,53.1608,0.000132,1,0.0006346,0.00048216,-0.176,0.367,0.0657,0.0345,0.0026,0.007,1,0.176,0,77,0,0.0,0.0,0,78,8.76,23.45,0.098
64666,STARLINK-34390,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.78,53.1589,0.000112,1,0.0006483,0.00036808,-0.076,0.133,0.0387,0.0269,0.0112,0.0318,0,0.076,0,75,0,0.0,0.0,0,76,9.08,29.7,0.042
64667,STARLINK-34382,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.14,53.1587,0.000107,1,0.0005316,0.00035912,0.074,0.265,0.0549,0.0325,0.0024,0.0085,0,0.0,0,75,0,0.0,0.0,0,76,8.95,26.65,0.041
64668,STARLINK-34395,Electric_EP,800.0,1,1,Stationkeeping,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.75,53.161,0.000134,1,0.0005496,0.00033085,-0.178,0.133,0.0353,0.0226,0.0025,0.0123,0,0.178,0,84,2,0.0238,0.0667,0,85,8.08,29.7,0.099
64669,STARLINK-34394,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.64,53.1613,0.000118,1,0.0005833,0.00028781,0.041,0.221,0.0455,0.0274,0.0029,0.0058,0,0.0,0,76,0,0.0,0.0,0,77,8.66,26.58,0.023
64670,STARLINK-34287,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.84,53.1608,0.000118,1,0.0006292,0.00042688,-0.219,0.239,0.0561,0.0351,0.0026,0.0094,0,0.219,0,83,0,0.0,0.0,0,84,8.01,34.39,0.122
64671,STARLINK-34365,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.69,53.1607,5.6e-05,1,0.0005567,0.00038768,0.127,0.384,0.0695,0.0326,0.0028,0.0064,1,0.0,0,76,0,0.0,0.0,0,77,8.82,45.33,0.071
64672,STARLINK-34442,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.75,53.1592,6.6e-05,1,0.0006388,0.00041986,-0.028,0.248,0.0544,0.0312,0.0018,0.0062,0,0.028,0,85,0,0.0,0.0,0,86,7.96,23.45,0.016
64673,STARLINK-34288,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.64,53.1604,0.000121,1,0.0005729,0.00032097,0.049,0.246,0.0444,0.0248,0.0025,0.0084,0,0.0,0,82,0,0.0,0.0,0,83,8.16,26.58,0.027
64674,STARLINK-34539,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.76,53.1591,0.000132,1,0.0005999,0.00041231,-0.073,0.156,0.0469,0.0313,0.0032,0.0057,0,0.073,0,86,0,0.0,0.0,0,87,7.86,25.01,0.041
64675,STARLINK-34590,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.15,53.1574,0.000118,1,0.0007739,0.00168345,0.002,1.468,0.2243,0.0587,0.0034,0.0049,1,0.0,0,87,2,0.023,0.0667,1,88,7.73,25.08,0.001
64676,STARLINK-34573,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.76,53.1585,0.000154,1,0.0005261,0.00030245,-0.057,0.112,0.0338,0.0239,0.0017,0.0064,0,0.057,0,74,0,0.0,0.0,0,75,8.86,25.01,0.032
64677,STARLINK-34605,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.17,53.1573,0.000139,1,0.0004978,0.00028232,0.021,0.109,0.0309,0.0197,0.0024,0.0078,0,0.0,0,80,0,0.0,0.0,0,81,8.41,23.51,0.012
64678,STARLINK-34525,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.25,53.1579,0.000103,1,0.0005517,0.00035804,-0.074,0.181,0.0462,0.0287,0.0022,0.0053,0,0.074,0,70,0,0.0,0.0,0,71,9.49,31.35,0.041
64679,STARLINK-34489,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.69,53.1612,0.000115,1,0.0006166,0.0002778,-0.011,0.102,0.0319,0.0202,0.0029,0.0067,0,0.011,0,79,0,0.0,0.0,0,80,8.41,45.33,0.006
64680,STARLINK-34502,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.75,53.1588,0.000105,1,0.0005453,0.00026805,-0.167,0.126,0.047,0.0311,0.0017,0.0063,0,0.167,0,78,0,0.0,0.0,0,79,8.67,26.58,0.093
64681,STARLINK-34553,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.83,53.1594,8.6e-05,1,0.0006112,0.00050749,-0.147,0.218,0.0579,0.0377,0.0017,0.0076,0,0.147,0,79,0,0.0,0.0,0,80,8.21,23.45,0.082
64682,STARLINK-34551,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,475.17,53.1569,0.00012,1,0.0006448,0.00041454,0.007,0.316,0.0648,0.033,0.0025,0.0054,1,0.0,0,77,0,0.0,0.0,0,78,8.65,26.65,0.004
64683,STARLINK-34550,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.75,53.1599,0.000128,1,0.0005451,0.00030059,-0.1,0.217,0.0421,0.0251,0.0016,0.0061,0,0.1,0,89,0,0.0,0.0,0,90,7.6,40.64,0.056
64684,STARLINK-34485,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.75,53.1608,0.000107,1,0.000592,0.00033712,-0.101,0.114,0.0373,0.0253,0.0022,0.0069,0,0.101,0,80,0,0.0,0.0,0,81,8.48,25.01,0.056
64685,STARLINK-34253,Electric_EP,800.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,466.76,53.1606,0.000185,1,0.0012212,0.00415885,-4.079,2.983,0.3253,0.0688,0.0024,0.0066,3,4.079,0,88,1,0.0114,0.0333,1,89,7.67,23.45,2.274
64686,STARLINK-34565,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.58,53.1619,0.000138,1,0.0005714,0.00032254,0.097,0.152,0.0415,0.025,0.0021,0.0076,0,0.0,0,79,0,0.0,0.0,0,80,8.29,28.14,0.054
64687,STARLINK-34554,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.87,53.1598,0.000175,1,0.0005971,0.00053927,-0.257,0.287,0.0697,0.0399,0.0024,0.0074,0,0.257,0,80,0,0.0,0.0,0,81,8.4,29.7,0.143
64688,STARLINK-34262,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.86,53.1605,0.000134,1,0.0005493,0.00048514,-0.197,0.145,0.0407,0.0255,0.0026,0.0068,0,0.197,0,86,0,0.0,0.0,0,87,7.86,25.01,0.11
64689,STARLINK-34538,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.84,53.1608,0.000115,1,0.0006235,0.00046735,-0.217,0.282,0.06,0.0334,0.0027,0.0065,0,0.217,0,89,0,0.0,0.0,0,90,7.56,23.45,0.121
64690,STARLINK-34250,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.76,53.1606,0.000197,1,0.0006498,0.00047862,-0.094,0.173,0.0469,0.0324,0.0022,0.0092,0,0.094,0,83,0,0.0,0.0,0,84,8.13,25.01,0.052
64696,STARLINK-34497,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,572.03,70.0013,0.000366,2,0.0001958,0.0002159,0.013,0.157,0.0259,0.011,0.0023,0.0038,0,0.0,0,94,0,0.0,0.0,0,95,7.09,22.43,0.007
64697,STARLINK-34584,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,572.02,70.0012,0.000354,2,0.000236,0.00018678,0.013,0.06,0.0131,0.0084,0.0017,0.0028,0,0.0,0,104,0,0.0,0.0,0,105,6.47,24.03,0.007
64698,STARLINK-34535,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,571.99,70.004,0.000407,2,0.0002275,0.00026014,0.042,0.245,0.0417,0.0159,0.0023,0.0029,0,0.0,0,88,0,0.0,0.0,0,89,7.68,24.03,0.023
64699,STARLINK-34600,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,572.03,70.0025,0.000414,2,0.000173,0.00056891,0.005,0.353,0.0651,0.0216,0.0036,0.0038,1,0.0,0,94,0,0.0,0.0,0,95,7.19,24.03,0.002
64700,STARLINK-34560,Electric_EP,800.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,572.02,70.0023,0.000386,2,0.0002543,0.00025497,-0.003,0.099,0.0174,0.0099,0.0034,0.0036,0,0.003,0,100,0,0.0,0.0,0,101,6.76,24.03,0.002
64701,STARLINK-34576,Electric_EP,800.0,1,1,PhasingManeuver,tle_annotation_v1,v1.0-tle-annotation-plan-b,572.03,70.0017,0.00036,2,0.0003741,0.00673137,-0.102,6.26,0.9359,0.1997,0.0023,0.0051,1,0.102,0,106,5,0.0472,0.1667,2,107,6.35,24.03,0.055
