NORAD_ID,COSPAR_ID,NAME,MEAN_ALT_KM
57249,2023-094AH,STARLINK-5517,497.7
57250,2023-094AJ,STARLINK-5488,500.0
57251,2023-094AK,STARLINK-5513,496.6
57252,2023-094AL,STARLINK-5511,496.0
57253,2023-094AM,STARLINK-5516,495.9
57254,2023-094AN,STARLINK-5490,497.7
57255,2023-094AP,STARLINK-5481,495.7
57256,2023-094AQ,STARLINK-5512,502.0
57257,2023-094AR,STARLINK-5503,503.0
57258,2023-094AS,STARLINK-5476,497.8
57260,2023-094AU,STARLINK-5026,504.2
57261,2023-094AV,STARLINK-5485,492.7
57262,2023-094AW,STARLINK-5504,497.9
57263,2023-094AX,STARLINK-5509,492.7
57264,2023-094AY,STARLINK-5858,504.1
57290,2023-096A,STARLINK-30198,512.4
57291,2023-096B,STARLINK-30239,490.3
57294,2023-096E,STARLINK-30235,492.7
57300,2023-096L,STARLINK-30236,490.5
57301,2023-096M,STARLINK-30201,492.7
57302,2023-096N,STARLINK-30233,492.7
57310,2023-096W,STARLINK-30184,490.2
57328,2023-099A,STARLINK-6290,504.4
57329,2023-099B,STARLINK-6138,508.7
57330,2023-099C,STARLINK-6212,511.9
57331,2023-099D,STARLINK-6234,510.3
57332,2023-099E,STARLINK-5831,509.9
57333,2023-099F,STARLINK-5585,507.0
57334,2023-099G,STARLINK-5589,513.7
57335,2023-099H,STARLINK-6316,492.7
57336,2023-099J,STARLINK-6320,492.7
57337,2023-099K,STARLINK-6322,514.3
57338,2023-099L,STARLINK-6374,517.2
57339,2023-099M,STARLINK-6332,526.1
57340,2023-099N,STARLINK-6321,524.2
57341,2023-099P,STARLINK-6377,528.9
57342,2023-099Q,STARLINK-6375,492.7
57343,2023-099R,STARLINK-6379,520.6
57344,2023-099S,STARLINK-6380,510.6
57345,2023-099T,STARLINK-6373,529.5
57346,2023-099U,STARLINK-6359,492.7
57347,2023-099V,STARLINK-6378,540.2
57348,2023-099W,STARLINK-6372,492.7
57349,2023-099X,STARLINK-6376,492.7
57350,2023-099Y,STARLINK-6362,564.7
57351,2023-099Z,STARLINK-6331,492.7
57352,2023-099AA,STARLINK-6297,554.7
57353,2023-099AB,STARLINK-6324,492.7
57354,2023-099AC,STARLINK-6293,566.2
57355,2023-099AD,STARLINK-6276,543.8
57356,2023-099AE,STARLINK-6355,564.6
57357,2023-099AF,STARLINK-5600,550.8
57358,2023-099AG,STARLINK-6299,544.1
57359,2023-099AH,STARLINK-6347,546.1
57360,2023-099AJ,STARLINK-6348,549.0
57361,2023-099AK,STARLINK-6340,559.1
57362,2023-099AL,STARLINK-6343,563.9
57363,2023-099AM,STARLINK-6356,540.8
57364,2023-099AN,STARLINK-6338,549.5
57365,2023-099AP,STARLINK-5007,556.1
57366,2023-099AQ,STARLINK-6174,553.5
57367,2023-099AR,STARLINK-6215,492.7
57368,2023-099AS,STARLINK-6218,554.8
57369,2023-099AT,STARLINK-6168,549.8
57370,2023-099AU,STARLINK-5353,565.4
57371,2023-099AV,STARLINK-6032,553.6
57372,2023-099AW,STARLINK-5975,566.3
57373,2023-099AX,STARLINK-6370,541.6
57374,2023-099AY,STARLINK-6369,492.7
57375,2023-099AZ,STARLINK-6363,566.2
57376,2023-099BA,STARLINK-6367,499.4
57377,2023-099BB,STARLINK-6358,565.8
57378,2023-099BC,STARLINK-6364,499.6
57379,2023-099BD,STARLINK-6361,492.7
57380,2023-099BE,STARLINK-6366,493.8
57381,2023-099BF,STARLINK-6371,492.7
57404,2023-102A,STARLINK-30240,492.7
57406,2023-102C,STARLINK-30195,531.1
57407,2023-102D,STARLINK-30207,490.2
57408,2023-102E,STARLINK-30205,492.7
57409,2023-102F,STARLINK-30222,492.7
57410,2023-102G,STARLINK-30172,492.7
57411,2023-102H,STARLINK-30214,492.7
57412,2023-102J,STARLINK-30182,492.7
57413,2023-102K,STARLINK-30191,490.2
57414,2023-102L,STARLINK-30193,512.2
57415,2023-102M,STARLINK-30208,492.7
57416,2023-102N,STARLINK-30224,492.7
57417,2023-102P,STARLINK-30043,492.7
57418,2023-102Q,STARLINK-30221,531.2
57430,2023-105A,STARLINK-30189,372.5
57432,2023-105C,STARLINK-30188,507.7
57433,2023-105D,STARLINK-30105,490.2
57434,2023-105E,STARLINK-30102,487.2
57437,2023-105H,STARLINK-30237,353.4
57438,2023-105J,STARLINK-30158,490.2
57441,2023-105M,STARLINK-30160,538.1
57442,2023-105N,STARLINK-30146,490.2
57443,2023-105P,STARLINK-30197,490.2
57444,2023-105Q,STARLINK-30181,500.6
57445,2023-105R,STARLINK-30215,490.2
57446,2023-105S,STARLINK-30162,492.7
57447,2023-105T,STARLINK-30178,490.2
57448,2023-105U,STARLINK-30196,498.2
57449,2023-105V,STARLINK-30225,497.2
57450,2023-105W,STARLINK-30217,492.7
57451,2023-105X,STARLINK-30216,490.2
57457,2023-107A,STARLINK-30165,490.2
57458,2023-107B,STARLINK-30140,492.7
57460,2023-107D,STARLINK-30077,490.3
57461,2023-107E,STARLINK-30229,539.4
57462,2023-107F,STARLINK-30088,490.2
57463,2023-107G,STARLINK-30091,490.2
57465,2023-107J,STARLINK-30116,490.1
57467,2023-107L,STARLINK-30092,490.1
57468,2023-107M,STARLINK-30039,490.2
57469,2023-107N,STARLINK-30171,492.7
57470,2023-107P,STARLINK-30186,536.1
57472,2023-107R,STARLINK-30204,490.3
57475,2023-107U,STARLINK-30155,490.2
57476,2023-107V,STARLINK-30161,490.2
57477,2023-107W,STARLINK-30176,490.2
57495,2023-113A,STARLINK-30154,490.2
57496,2023-113B,STARLINK-30145,491.0
57497,2023-113C,STARLINK-30226,492.7
57498,2023-113D,STARLINK-30203,492.8
57499,2023-113E,STARLINK-30169,490.2
57500,2023-113F,STARLINK-30164,492.8
57501,2023-113G,STARLINK-30072,490.6
57503,2023-113J,STARLINK-30230,492.8
57504,2023-113K,STARLINK-30213,492.7
57505,2023-113L,STARLINK-30227,512.7
57506,2023-113M,STARLINK-30212,490.2
57507,2023-113N,STARLINK-30219,479.8
57508,2023-113P,STARLINK-30074,492.7
57509,2023-113Q,STARLINK-30082,490.2
57510,2023-113R,STARLINK-30153,490.1
57511,2023-113S,STARLINK-30147,490.2
57512,2023-113T,STARLINK-30157,490.2
57513,2023-113U,STARLINK-30168,490.2
57514,2023-113V,STARLINK-30231,492.7
57515,2023-113X,STARLINK-30081,490.2
57516,2023-113Y,STARLINK-30149,492.7
57521,2023-115A,STARLINK-30259,490.3
57522,2023-115B,STARLINK-30256,490.2
57523,2023-115C,STARLINK-30261,490.2
57524,2023-115D,STARLINK-30260,490.2
57525,2023-115E,STARLINK-30253,490.2
57526,2023-115F,STARLINK-30257,490.2
57527,2023-115G,STARLINK-30250,490.2
57528,2023-115H,STARLINK-30269,490.2
57529,2023-115J,STARLINK-30266,490.1
57530,2023-115K,STARLINK-30270,490.2
57531,2023-115L,STARLINK-30268,490.3
57532,2023-115M,STARLINK-30251,490.2
57533,2023-115N,STARLINK-30254,490.2
57534,2023-115P,STARLINK-30264,490.1
57602,2023-119A,STARLINK-30166,490.2
57603,2023-119B,STARLINK-30223,551.3
57604,2023-119C,STARLINK-30218,492.7
57605,2023-119D,STARLINK-30138,492.7
57606,2023-119E,STARLINK-30255,492.7
57607,2023-119F,STARLINK-30252,490.2
57608,2023-119G,STARLINK-30258,490.2
57609,2023-119H,STARLINK-30174,492.6
57610,2023-119J,STARLINK-30248,490.2
57611,2023-119K,STARLINK-30052,492.7
57612,2023-119L,STARLINK-30245,490.2
57613,2023-119M,STARLINK-30041,490.2
57614,2023-119N,STARLINK-30244,490.3
57615,2023-119P,STARLINK-30246,490.3
57616,2023-119Q,STARLINK-30075,492.7
57617,2023-119R,STARLINK-30148,492.7
57618,2023-119S,STARLINK-30249,492.7
57620,2023-119U,STARLINK-30141,492.7
57621,2023-119V,STARLINK-30150,492.7
57622,2023-119W,STARLINK-30056,492.7
57623,2023-119X,STARLINK-30100,492.7
57632,2023-122A,STARLINK-30309,490.2
57633,2023-122B,STARLINK-30306,490.2
57634,2023-122C,STARLINK-30323,492.6
57635,2023-122D,STARLINK-30329,490.2
57636,2023-122E,STARLINK-30330,490.2
57637,2023-122F,STARLINK-30311,490.2
57638,2023-122G,STARLINK-30328,492.6
57639,2023-122H,STARLINK-30326,490.2
57640,2023-122J,STARLINK-30324,490.2
57641,2023-122K,STARLINK-30312,490.2
57642,2023-122L,STARLINK-30263,490.2
57643,2023-122M,STARLINK-30280,490.2
57644,2023-122N,STARLINK-30247,490.2
57645,2023-122P,STARLINK-30277,490.2
57646,2023-122Q,STARLINK-30265,490.1
57647,2023-122R,STARLINK-30286,490.2
57648,2023-122S,STARLINK-30243,490.2
57650,2023-122U,STARLINK-30299,490.2
57651,2023-122V,STARLINK-30294,490.2
57652,2023-122W,STARLINK-30276,492.8
57653,2023-122X,STARLINK-30289,492.7
57663,2023-124A,STARLINK-30267,482.4
57665,2023-124C,STARLINK-30298,482.4
57666,2023-124D,STARLINK-30301,482.4
57667,2023-124E,STARLINK-30275,482.4
57668,2023-124F,STARLINK-30278,482.4
57669,2023-124G,STARLINK-30271,482.4
57670,2023-124H,STARLINK-30322,482.4
57671,2023-124J,STARLINK-30296,482.4
57672,2023-124K,STARLINK-30274,482.4
57673,2023-124L,STARLINK-30316,482.4
57676,2023-124P,STARLINK-30313,482.5
57677,2023-124Q,STARLINK-30303,482.4
57678,2023-124R,STARLINK-30320,482.4
57679,2023-124S,STARLINK-30321,482.4
57680,2023-124T,STARLINK-30283,482.4
57681,2023-124U,STARLINK-30273,482.4
57682,2023-124V,STARLINK-30297,482.4
57683,2023-124W,STARLINK-30295,482.4
57698,2023-129A,STARLINK-30288,490.2
57699,2023-129B,STARLINK-30347,492.7
57700,2023-129C,STARLINK-30332,562.9
57701,2023-129D,STARLINK-30345,490.2
57702,2023-129E,STARLINK-30333,490.2
57703,2023-129F,STARLINK-30336,490.2
57704,2023-129G,STARLINK-30346,490.2
57707,2023-129K,STARLINK-30327,487.4
57708,2023-129L,STARLINK-30315,490.2
57709,2023-129M,STARLINK-30287,490.2
57710,2023-129N,STARLINK-30335,490.2
57711,2023-129P,STARLINK-30318,490.3
57712,2023-129Q,STARLINK-30348,490.2
57713,2023-129R,STARLINK-30349,490.2
57714,2023-129S,STARLINK-30341,490.2
57715,2023-129T,STARLINK-30300,490.2
57716,2023-129U,STARLINK-30281,490.1
57717,2023-129V,STARLINK-30325,490.2
57718,2023-129W,STARLINK-30338,490.2
57719,2023-129X,STARLINK-30334,490.2
57732,2023-131A,STARLINK-30375,493.0
57733,2023-131B,STARLINK-30310,566.2
57734,2023-131C,STARLINK-30365,492.7
57735,2023-131D,STARLINK-30371,566.1
57736,2023-131E,STARLINK-30352,566.3
57737,2023-131F,STARLINK-30344,557.8
57738,2023-131G,STARLINK-30351,490.2
57739,2023-131H,STARLINK-30242,490.2
57740,2023-131J,STARLINK-30331,490.2
57741,2023-131K,STARLINK-30364,492.7
57742,2023-131L,STARLINK-30308,492.7
57743,2023-131M,STARLINK-30361,492.7
57744,2023-131N,STARLINK-30363,492.7
57745,2023-131P,STARLINK-30362,492.7
57746,2023-131Q,STARLINK-30350,490.2
57747,2023-131R,STARLINK-30307,492.7
57748,2023-131S,STARLINK-30356,492.7
57749,2023-131T,STARLINK-30366,526.7
57750,2023-131U,STARLINK-30357,566.2
57751,2023-131V,STARLINK-30370,490.2
57752,2023-131W,STARLINK-30368,492.7
57753,2023-131X,STARLINK-30343,566.3
57771,2023-134A,STARLINK-30397,490.3
57772,2023-134B,STARLINK-30354,492.7
57773,2023-134C,STARLINK-30383,490.2
57774,2023-134D,STARLINK-30384,492.6
57775,2023-134E,STARLINK-30305,490.2
57776,2023-134F,STARLINK-30360,490.2
57777,2023-134G,STARLINK-30355,492.7
57778,2023-134H,STARLINK-30385,490.2
57779,2023-134J,STARLINK-30359,490.2
57780,2023-134K,STARLINK-30380,490.2
57781,2023-134L,STARLINK-30369,490.2
57782,2023-134M,STARLINK-30376,490.2
57783,2023-134N,STARLINK-30389,492.7
57784,2023-134P,STARLINK-30388,490.2
57785,2023-134Q,STARLINK-30381,490.2
57786,2023-134R,STARLINK-30382,490.2
57787,2023-134S,STARLINK-30378,490.2
57788,2023-134T,STARLINK-30387,492.7
57789,2023-134U,STARLINK-30372,490.2
57791,2023-134W,STARLINK-30367,490.2
57809,2023-138B,STARLINK-30374,490.2
57810,2023-138C,STARLINK-30394,490.2
57811,2023-138D,STARLINK-30379,490.2
57812,2023-138E,STARLINK-30395,490.2
57813,2023-138F,STARLINK-30403,490.2
57814,2023-138G,STARLINK-30413,490.2
57815,2023-138H,STARLINK-30398,490.2
57816,2023-138J,STARLINK-30386,490.2
57817,2023-138K,STARLINK-30391,490.2
57818,2023-138L,STARLINK-30401,490.4
57819,2023-138M,STARLINK-30390,492.7
57820,2023-138N,STARLINK-30409,492.6
57821,2023-138P,STARLINK-30415,492.7
57823,2023-138R,STARLINK-30407,490.3
57824,2023-138S,STARLINK-30408,492.6
57825,2023-138T,STARLINK-30377,490.2
57826,2023-138U,STARLINK-30422,492.7
57827,2023-138V,STARLINK-30402,490.2
57828,2023-138W,STARLINK-30411,490.2
57829,2023-138X,STARLINK-30418,492.7
57840,2023-141A,STARLINK-30285,482.4
57841,2023-141B,STARLINK-30410,482.4
57842,2023-141C,STARLINK-30435,482.4
57843,2023-141D,STARLINK-30423,482.4
57844,2023-141E,STARLINK-30292,482.3
57847,2023-141H,STARLINK-30416,482.3
57848,2023-141J,STARLINK-30426,482.4
57849,2023-141K,STARLINK-30430,482.4
57850,2023-141L,STARLINK-30425,482.4
57851,2023-141M,STARLINK-30405,482.4
57852,2023-141N,STARLINK-30431,482.3
57853,2023-141P,STARLINK-30404,482.4
57854,2023-141Q,STARLINK-30412,482.4
57855,2023-141R,STARLINK-30392,482.4
57856,2023-141S,STARLINK-30291,482.4
57857,2023-141T,STARLINK-30424,482.4
57858,2023-141U,STARLINK-30290,482.4
57859,2023-141V,STARLINK-30414,482.4
57860,2023-141W,STARLINK-30272,482.5
57864,2023-144A,STARLINK-30432,490.3
57865,2023-144B,STARLINK-30427,490.2
57866,2023-144C,STARLINK-30393,490.2
57867,2023-144D,STARLINK-30439,490.1
57868,2023-144E,STARLINK-30442,490.3
57869,2023-144F,STARLINK-30441,490.2
57870,2023-144G,STARLINK-30460,490.2
57871,2023-144H,STARLINK-30444,490.2
57872,2023-144J,STARLINK-30446,490.2
57873,2023-144K,STARLINK-30445,490.1
57874,2023-144L,STARLINK-30447,490.2
57875,2023-144M,STARLINK-30434,490.3
57876,2023-144N,STARLINK-30429,492.7
57877,2023-144P,STARLINK-30284,490.2
57878,2023-144Q,STARLINK-30433,490.2
57879,2023-144R,STARLINK-30358,490.2
57880,2023-144S,STARLINK-30436,490.2
57882,2023-144U,STARLINK-30339,492.7
57883,2023-144V,STARLINK-30282,490.1
57884,2023-144W,STARLINK-30340,490.2
57885,2023-144X,STARLINK-30279,490.2
57891,2023-146A,STARLINK-30465,492.7
57892,2023-146B,STARLINK-30470,492.7
57893,2023-146C,STARLINK-30473,492.7
57894,2023-146D,STARLINK-30443,491.1
57895,2023-146E,STARLINK-30467,492.7
57896,2023-146F,STARLINK-30469,490.4
57897,2023-146G,STARLINK-30474,492.7
57898,2023-146H,STARLINK-30479,492.7
57899,2023-146J,STARLINK-30481,492.7
57900,2023-146K,STARLINK-30457,492.7
57901,2023-146L,STARLINK-30472,490.2
57902,2023-146M,STARLINK-30462,492.7
57903,2023-146N,STARLINK-30449,492.7
57904,2023-146P,STARLINK-30466,492.6
57906,2023-146R,STARLINK-30428,492.7
57907,2023-146S,STARLINK-30482,490.2
57908,2023-146T,STARLINK-30464,540.1
57909,2023-146U,STARLINK-30463,492.7
57910,2023-146V,STARLINK-30453,492.7
57911,2023-146W,STARLINK-30478,492.7
57912,2023-146X,STARLINK-30477,490.2
57913,2023-147A,STARLINK-30450,491.3
57914,2023-147B,STARLINK-30483,490.2
57915,2023-147C,STARLINK-30454,492.7
57917,2023-147E,STARLINK-30501,491.6
57918,2023-147F,STARLINK-30499,490.2
57919,2023-147G,STARLINK-30496,490.2
57920,2023-147H,STARLINK-30485,492.7
57921,2023-147J,STARLINK-30492,490.2
57923,2023-147L,STARLINK-30440,492.7
57924,2023-147M,STARLINK-30487,492.7
57925,2023-147N,STARLINK-30452,492.7
57926,2023-147P,STARLINK-30468,492.7
57928,2023-147R,STARLINK-30448,492.7
57930,2023-147T,STARLINK-30476,453.9
57931,2023-147U,STARLINK-30488,492.7
57932,2023-147V,STARLINK-30471,492.7
57933,2023-147W,STARLINK-30461,490.2
57935,2023-148A,STARLINK-30712,482.4
57936,2023-148B,STARLINK-30716,482.4
57937,2023-148C,STARLINK-30400,482.5
57938,2023-148D,STARLINK-30710,482.4
57939,2023-148E,STARLINK-30714,482.4
57940,2023-148F,STARLINK-30711,482.4
57941,2023-148G,STARLINK-30715,482.3
57942,2023-148H,STARLINK-30455,482.4
57943,2023-148J,STARLINK-30456,482.4
57944,2023-148K,STARLINK-30708,482.4
57945,2023-148L,STARLINK-30705,482.4
57946,2023-148M,STARLINK-30704,482.4
57947,2023-148N,STARLINK-30706,482.4
57949,2023-148Q,STARLINK-30707,482.2
57950,2023-148R,STARLINK-30701,482.4
57951,2023-148S,STARLINK-30399,482.5
57952,2023-148T,STARLINK-30713,482.4
57953,2023-148U,STARLINK-30700,482.4
57954,2023-148V,STARLINK-30703,482.5
57955,2023-148W,STARLINK-30702,482.4
57964,2023-151A,STARLINK-30396,490.2
57965,2023-151B,STARLINK-30524,490.2
57966,2023-151C,STARLINK-30521,490.2
57967,2023-151D,STARLINK-30528,490.2
57968,2023-151E,STARLINK-30495,490.1
57970,2023-151G,STARLINK-30494,490.2
57971,2023-151H,STARLINK-30498,490.2
57972,2023-151J,STARLINK-30505,490.2
57973,2023-151K,STARLINK-30502,490.2
57974,2023-151L,STARLINK-30489,490.2
57975,2023-151M,STARLINK-30503,490.2
57976,2023-151N,STARLINK-30512,490.2
57977,2023-151P,STARLINK-30509,490.2
57978,2023-151Q,STARLINK-30511,492.7
57979,2023-151R,STARLINK-30508,490.2
57981,2023-151T,STARLINK-30510,490.1
57982,2023-151U,STARLINK-30507,490.2
57983,2023-151V,STARLINK-30515,492.8
57984,2023-151W,STARLINK-30516,492.7
57985,2023-151X,STARLINK-30519,490.2
57991,2023-153A,STARLINK-30537,490.2
57992,2023-153B,STARLINK-30534,490.2
57993,2023-153C,STARLINK-30536,492.7
57994,2023-153D,STARLINK-30538,490.2
57995,2023-153E,STARLINK-30517,490.3
57997,2023-153G,STARLINK-30523,490.2
57998,2023-153H,STARLINK-30531,490.8
57999,2023-153J,STARLINK-30552,492.7
58000,2023-153K,STARLINK-30545,490.2
58001,2023-153L,STARLINK-30535,490.2
58002,2023-153M,STARLINK-30540,490.2
58003,2023-153N,STARLINK-30546,429.3
58004,2023-153P,STARLINK-30539,492.7
58005,2023-153Q,STARLINK-30530,491.8
58006,2023-153R,STARLINK-30526,495.2
58007,2023-153S,STARLINK-30527,490.2
58008,2023-153T,STARLINK-30522,490.2
58009,2023-153U,STARLINK-30486,490.2
58010,2023-153V,STARLINK-30520,490.2
58011,2023-153W,STARLINK-30497,490.1
58012,2023-153X,STARLINK-30525,490.2
58028,2023-156A,STARLINK-30514,482.4
58029,2023-156B,STARLINK-30518,482.4
58030,2023-156C,STARLINK-30549,482.4
58031,2023-156D,STARLINK-30556,482.4
58032,2023-156E,STARLINK-30561,482.4
58033,2023-156F,STARLINK-30562,482.4
58034,2023-156G,STARLINK-30565,482.4
58035,2023-156H,STARLINK-30438,482.4
58036,2023-156J,STARLINK-30437,482.4
58037,2023-156K,STARLINK-30533,482.3
58038,2023-156L,STARLINK-30560,482.4
58040,2023-156N,STARLINK-30555,482.4
58041,2023-156P,STARLINK-30542,482.4
58042,2023-156Q,STARLINK-30563,482.4
58043,2023-156R,STARLINK-30564,482.4
58044,2023-156S,STARLINK-30547,482.4
58045,2023-156T,STARLINK-30550,482.4
58046,2023-156U,STARLINK-30548,482.4
58047,2023-156V,STARLINK-30529,482.4
58048,2023-156W,STARLINK-30554,482.4
58051,2023-158A,STARLINK-30568,490.2
58052,2023-158B,STARLINK-30575,490.2
58053,2023-158C,STARLINK-30577,490.2
58054,2023-158D,STARLINK-30566,490.1
58055,2023-158E,STARLINK-30544,490.2
58056,2023-158F,STARLINK-30553,490.2
58057,2023-158G,STARLINK-30541,490.2
58058,2023-158H,STARLINK-30573,490.2
58059,2023-158J,STARLINK-30582,490.3
58060,2023-158K,STARLINK-30558,490.2
58061,2023-158L,STARLINK-30579,490.2
58062,2023-158M,STARLINK-30588,490.2
58063,2023-158N,STARLINK-30585,490.2
58064,2023-158P,STARLINK-30587,490.2
58065,2023-158Q,STARLINK-30576,490.2
58066,2023-158R,STARLINK-30571,490.2
58067,2023-158S,STARLINK-30567,490.1
58068,2023-158T,STARLINK-30569,492.8
58069,2023-158U,STARLINK-30480,490.2
58070,2023-158V,STARLINK-30532,490.2
58072,2023-158X,STARLINK-30506,490.2
58075,2023-160A,STARLINK-30604,490.2
58076,2023-160B,STARLINK-30500,490.2
58077,2023-160C,STARLINK-30613,490.2
58078,2023-160D,STARLINK-30597,490.2
58079,2023-160E,STARLINK-30598,490.2
58080,2023-160F,STARLINK-30603,490.2
58081,2023-160G,STARLINK-30602,502.8
58082,2023-160H,STARLINK-30610,492.7
58083,2023-160J,STARLINK-30551,492.7
58084,2023-160K,STARLINK-30586,492.7
58085,2023-160L,STARLINK-30609,492.6
58086,2023-160M,STARLINK-30583,492.7
58087,2023-160N,STARLINK-30557,490.2
58088,2023-160P,STARLINK-30591,490.2
58089,2023-160Q,STARLINK-30584,490.2
58090,2023-160R,STARLINK-30590,492.1
58091,2023-160S,STARLINK-30608,492.7
58092,2023-160T,STARLINK-30615,492.7
58093,2023-160U,STARLINK-30578,490.2
58094,2023-160V,STARLINK-30574,490.1
58095,2023-160W,STARLINK-30570,490.2
58096,2023-160X,STARLINK-30581,490.2
58097,2023-161A,STARLINK-30594,482.3
58098,2023-161B,STARLINK-30614,482.4
58099,2023-161C,STARLINK-30607,482.3
58100,2023-161D,STARLINK-30600,482.3
58101,2023-161E,STARLINK-30605,482.4
58102,2023-161F,STARLINK-30592,482.4
58103,2023-161G,STARLINK-30589,482.4
58104,2023-161H,STARLINK-30617,482.5
58105,2023-161J,STARLINK-30616,482.4
58106,2023-161K,STARLINK-30612,482.4
58107,2023-161L,STARLINK-30421,482.4
58108,2023-161M,STARLINK-30611,482.4
58109,2023-161N,STARLINK-30606,482.4
58110,2023-161P,STARLINK-30596,482.4
58111,2023-161Q,STARLINK-30595,482.4
58112,2023-161R,STARLINK-30593,482.4
58113,2023-161S,STARLINK-30353,482.4
58114,2023-161T,STARLINK-30572,482.4
58115,2023-161U,STARLINK-30580,482.4
58116,2023-161V,STARLINK-30493,482.4
58117,2023-161W,STARLINK-30601,482.4
58118,2023-162A,STARLINK-30795,490.2
58119,2023-162B,STARLINK-30765,492.7
58120,2023-162C,STARLINK-30768,492.7
58121,2023-162D,STARLINK-30799,492.7
58122,2023-162E,STARLINK-30759,492.7
58123,2023-162F,STARLINK-30781,490.2
58124,2023-162G,STARLINK-30754,490.2
58125,2023-162H,STARLINK-30766,490.2
58126,2023-162J,STARLINK-30767,490.2
58127,2023-162K,STARLINK-30790,529.1
58128,2023-162L,STARLINK-30787,490.2
58129,2023-162M,STARLINK-30756,490.8
58130,2023-162N,STARLINK-30783,490.2
58131,2023-162P,STARLINK-30757,490.2
58132,2023-162Q,STARLINK-30770,490.2
58133,2023-162R,STARLINK-30758,490.3
58134,2023-162S,STARLINK-30761,490.2
58135,2023-162T,STARLINK-30772,490.2
58136,2023-162U,STARLINK-30776,485.3
58137,2023-162V,STARLINK-30782,492.7
58138,2023-162W,STARLINK-30769,490.2
58139,2023-162X,STARLINK-30775,492.7
58140,2023-162Y,STARLINK-30780,490.3
58150,2023-166A,STARLINK-30802,482.5
58151,2023-166B,STARLINK-30834,482.4
58152,2023-166C,STARLINK-30833,482.6
58153,2023-166D,STARLINK-30831,482.3
58154,2023-166E,STARLINK-30797,482.4
58155,2023-166F,STARLINK-30804,482.3
58156,2023-166G,STARLINK-30784,482.5
58157,2023-166H,STARLINK-30803,482.5
58158,2023-166J,STARLINK-30829,482.4
58159,2023-166K,STARLINK-30788,482.4
58160,2023-166L,STARLINK-30779,482.4
58161,2023-166M,STARLINK-30773,482.4
58162,2023-166N,STARLINK-30816,482.4
58163,2023-166P,STARLINK-30763,482.4
58164,2023-166Q,STARLINK-30815,482.4
58165,2023-166R,STARLINK-30814,482.4
58166,2023-166S,STARLINK-30789,482.4
58167,2023-166T,STARLINK-30811,482.5
58168,2023-166U,STARLINK-30812,482.4
58169,2023-166V,STARLINK-30771,482.4
58170,2023-166W,STARLINK-30764,482.4
58171,2023-166X,STARLINK-30752,482.4
58175,2023-167A,STARLINK-30753,490.7
58176,2023-167B,STARLINK-30824,490.2
58177,2023-167C,STARLINK-30791,492.7
58178,2023-167D,STARLINK-30810,490.2
58179,2023-167E,STARLINK-30819,490.2
58180,2023-167F,STARLINK-30806,490.2
58181,2023-167G,STARLINK-30821,490.2
58182,2023-167H,STARLINK-30778,490.3
58183,2023-167J,STARLINK-30809,490.2
58184,2023-167K,STARLINK-30801,490.2
58185,2023-167L,STARLINK-30793,490.2
58186,2023-167M,STARLINK-30755,490.2
58187,2023-167N,STARLINK-30760,492.7
58188,2023-167P,STARLINK-30826,490.2
58189,2023-167Q,STARLINK-30796,490.2
58190,2023-167R,STARLINK-30820,490.2
58191,2023-167S,STARLINK-30785,490.2
58192,2023-167T,STARLINK-30807,490.2
58193,2023-167U,STARLINK-30822,490.2
58194,2023-167V,STARLINK-30830,490.2
58195,2023-167W,STARLINK-30827,490.2
58196,2023-167X,STARLINK-30798,490.2
58197,2023-167Y,STARLINK-30762,490.2
58206,2023-170A,STARLINK-30800,490.2
58207,2023-170B,STARLINK-30845,563.3
58208,2023-170C,STARLINK-30841,492.0
58209,2023-170D,STARLINK-30839,492.7
58210,2023-170E,STARLINK-30846,490.2
58211,2023-170F,STARLINK-30838,490.2
58212,2023-170G,STARLINK-30837,490.3
58213,2023-170H,STARLINK-30813,492.7
58214,2023-170J,STARLINK-30805,490.2
58215,2023-170K,STARLINK-30851,490.2
58217,2023-170M,STARLINK-30818,492.7
58218,2023-170N,STARLINK-30794,492.8
58219,2023-170P,STARLINK-30835,492.6
58220,2023-170Q,STARLINK-30792,559.6
58221,2023-170R,STARLINK-30836,492.7
58222,2023-170S,STARLINK-30855,490.2
58223,2023-170T,STARLINK-30840,492.7
