NORAD_ID,COSPAR_ID,NAME,MEAN_ALT_KM
61746,2024-199M,COLIBRI-S,440.5
61747,2024-199N,POLYTECH UNIVERSE-4,445.6
61748,2024-199P,SITRO-AIS-44,401.7
61749,2024-199Q,VIZARD-ION,424.7
61750,2024-199R,MTUSI-1,424.8
61751,2024-199S,VLADIVOSTOK-1,467.1
61752,2024-199T,SITRO-AIS-14,582.6
61753,2024-199U,KHORS-3,425.0
61754,2024-199V,KHORS-4,415.9
61755,2024-199W,SITRO-AIS-43,400.4
61756,2024-199X,SITRO-AIS-42,399.8
61757,2024-199Y,HORIZON GORIZONT,348.6
61758,2024-199Z,SITRO-AIS-20,581.8
61759,2024-199AA,SITRO-AIS-19,581.8
61760,2024-199AB,SITRO-AIS-41,402.6
61761,2024-199AC,NORBY-3,420.8
61762,2024-199AD,ARCTICSAT-1,367.2
61763,2024-199AE,SIT-HSE,428.8
61764,2024-199AF,SIT-2086,428.0
61768,2024-199AK,HOD-HOD-1A,434.9
61769,2024-199AL,KOSAR,426.4
61771,2024-199AN,SITRO-AIS-48,419.9
61772,2024-199AP,HYPERVIEW-1G,393.4
61773,2024-199AQ,SITRO-AIS-47,418.6
61774,2024-199AR,SITRO-AIS-46,415.4
61775,2024-199AS,CSTP-2.2,447.9
61776,2024-199AT,SITRO-AIS-40,414.7
61777,2024-199AU,CSTP-2.1,445.4
61778,2024-199AV,SITRO-AIS-39,420.3
61779,2024-199AW,MSU ALTAIR,466.8
61780,2024-199AX,SITRO-AIS-37,418.3
61781,2024-199AY,ASRTU-1 (AO-123),469.8
61782,2024-199AZ,TUSUR GO,345.6
61784,2024-199BB,SAMSAT-IONOSPHERE,420.9
61785,2024-199BC,RTU MIREA 1,414.6
61786,2024-199BD,SITRO-AIS-38,437.4
61787,2024-199BE,YUZGU-60,468.2
61788,2024-199BF,SITRO-AIS-45,420.0
61789,2024-199BG,SITRO-AIS-17,581.7
61790,2024-199BH,SITRO-AIS-18,581.9
61869,2024-204A,OBJECT A,489.5
61870,2024-204B,OBJECT B,488.9
61871,2024-204C,OBJECT C,500.9
61872,2024-204D,OBJECT D,495.4
61873,2024-204E,CZ-2C R/B,482.9
61894,2024-206A,OBJECT A,541.2
61895,2024-205B,OBJECT B,487.1
61896,2024-205C,OBJECT C,540.1
61897,2024-205D,OBJECT D,522.0
61898,2024-205E,OBJECT E,544.0
61899,2024-205F,OL-1 (OMANLENS-1),520.2
61900,2024-205G,OBJECT G,544.3
61901,2024-205H,OBJECT H,484.0
61902,2024-205J,OBJECT J,540.3
61903,2024-205K,OBJECT K,487.4
61904,2024-205L,OBJECT L,552.9
61905,2024-205M,OBJECT M,488.9
61906,2024-205N,OBJECT N,469.1
61907,2024-205P,OBJECT P,523.0
61908,2024-205Q,OBJECT Q,522.8
61936,2024-208A,HAIYANG 4A,657.7
61938,2024-208C,CZ-4B R/B,490.7
62078,2024-218A,CZ-2C R/B,503.2
62079,2024-218B,SUPERVIEW NEO-2 03,513.8
62080,2024-218C,SUPERVIEW NEO-2 04,513.9
62081,2024-219A,KINEIS-5C,660.8
62082,2024-219B,KINEIS-5D,660.8
62083,2024-219C,KINEIS-5E,660.8
62084,2024-219D,KINEIS-5A,661.1
62085,2024-219E,KINEIS-5B,642.4
62086,2024-219F,ELECTRON KICK STAGE R/B,585.6
62111,2024-221A,GUANGCHUAN 01,531.0
62112,2024-221B,GUANGCHUAN 02,531.2
62138,2024-223A,KONDOR FKA 2,513.7
62190,2024-228A,HAISHAO 1,380.2
62216,2024-230A,COSMOS 2580,912.5
62237,2024-232A,CZ-6A R/B,726.8
62240,2024-232D,QIANFAN-39,814.1
62243,2024-232G,QIANFAN-42,817.2
62261,2024-235A,SENTINEL 1C,702.9
62291,2024-238B,GJZ 02,988.2
62292,2024-238C,GJZ 03,988.1
62293,2024-238D,GJZ 04,988.2
62294,2024-238E,GJZ 05,988.2
62333,2024-241A,PIESAT-2 09,532.9
62334,2024-241B,PIESAT-2 10,533.0
62335,2024-241C,PIESAT-2 11,532.9
62336,2024-241D,PIESAT-2 12,533.0
62365,2024-245A,TIANQI 33,903.8
62366,2024-245B,TIANQI 34,903.9
62367,2024-245C,TIANQI 35,903.9
62368,2024-245D,TIANQI 36,903.7
62377,2024-247A,KORSAT-2,577.8
62378,2024-247B,TANSTAAFL-2,487.8
62379,2024-247C,HAWK-11B,485.4
62380,2024-247D,OBJECT D,484.6
62381,2024-247E,HAWK-11C,485.4
62382,2024-247F,HAWK-11A,485.5
62383,2024-247G,LIZZIESAT-2,487.2
62384,2024-247H,ICEYE-X49,536.6
62385,2024-247J,OBJECT J,438.2
62386,2024-247K,TOMORROW-S4,488.9
62387,2024-247L,OBJECT L,434.4
62388,2024-247M,GITAI-SC1,511.5
62389,2024-247N,ICEYE-X47,535.9
62391,2024-247Q,LASARSAT,449.4
62392,2024-247R,TOMORROW-S3,489.0
62393,2024-247S,OBJECT S,390.6
62394,2024-247T,CROCUBE,445.4
62395,2024-247U,OBJECT U,444.7
62396,2024-247V,OBJECT V,435.6
62399,2024-247Y,OBJECT Y,443.5
62400,2024-247Z,XCUBE-1,488.1
62401,2024-247AA,CTC-0,463.5
62402,2024-247AB,DJIBOUTI-1B,429.5
62403,2024-247AC,OBJECT AC,465.5
62404,2024-247AD,OBJECT AD,437.4
62405,2024-247AE,OBJECT AE,419.8
62406,2024-248A,STRIX 2,549.8
62407,2024-248B,ELECTRON KICK STAGE R/B,491.4
62430,2024-250A,RESURS P5,474.1
62459,2024-253A,SDX01,395.4
62460,2024-253B,SDX02,395.3
62576,2025-007B,CENTISPACE-1 S7,968.8
62577,2025-007C,CENTISPACE-1 S8,969.3
62578,2025-007D,CENTISPACE-1 S9,969.1
62579,2025-007E,CENTISPACE-1 S10,968.9
62580,2025-007F,CENTISPACE-1 S11,969.1
62581,2025-007G,CENTISPACE-1 S12,969.1
62582,2025-007H,CENTISPACE-1 S13,968.5
62583,2025-007J,CENTISPACE-1 S14,968.8
62584,2025-007K,CENTISPACE-1 S15,969.2
62585,2025-007L,CENTISPACE-1 S16,969.0
62609,2025-009A,BUZZZER-1,510.0
62610,2025-009B,EDISON-1,484.3
62611,2025-009C,BALKAN-1,501.3
62612,2025-009D,GESAT GEN 1,491.3
62613,2025-009E,FLOCK 4G 8,488.7
62614,2025-009F,OBJECT F,306.4
62615,2025-009G,OBJECT G,498.9
62616,2025-009H,INNOCUBE (TUSAT-31),497.1
62617,2025-009J,SCOT-1 (SCOT),437.8
62618,2025-009K,AE1D,427.2
62619,2025-009L,IRIS-F3,496.0
62620,2025-009M,OBJECT M,425.5
62621,2025-009N,FLOCK 4G 13,468.6
62622,2025-009P,FLOCK 4G 9,493.2
62623,2025-009Q,OTTER,488.3
62624,2025-009R,FLOCK 4G 7,490.2
62625,2025-009S,FLOCK 4G 12,490.6
62626,2025-009T,MBZ-SAT,517.8
62627,2025-009U,RAY 1.0,512.4
62629,2025-009W,FLOCK 4G 11,490.0
62630,2025-009X,ION SCV-014,558.8
62631,2025-009Y,PELICAN-2 3009,452.2
62632,2025-009Z,SIGI,501.9
62633,2025-009AA,FLOCK 4G 26,489.9
62634,2025-009AB,FLOCK 4G 28,472.7
62635,2025-009AC,GARAI-A,509.3
62636,2025-009AD,FLOCK 4G 20,454.6
62637,2025-009AE,FLOCK 4G 24,488.3
62638,2025-009AF,FLOCK 4G 16,421.8
62639,2025-009AG,FLOCK 4G 3,490.2
62640,2025-009AH,NUSAT-45 (UZMASAT-1),488.6
62641,2025-009AJ,FLOCK 4G 27,490.0
62642,2025-009AK,FLOCK 4G 29,489.6
62643,2025-009AL,FLOCK 4G 32,394.7
62644,2025-009AM,ANSER-LS,453.7
62645,2025-009AN,FLOCK 4G 22,490.1
62646,2025-009AP,FLOCK 4G 25,489.5
62647,2025-009AQ,FLOCK 4G 23,489.9
62648,2025-009AR,LIME,485.5
62649,2025-009AS,AE1C,450.4
62650,2025-009AT,FLOCK 4G 34,490.2
62651,2025-009AU,FLOCK 4G 21,486.4
62652,2025-009AV,FLOCK 4G 31,490.7
62653,2025-009AW,PAUSAT-1,504.2
62654,2025-009AX,BRO-16,503.3
62655,2025-009AY,OBJECT AY,461.0
62656,2025-009AZ,OBJECT AZ,480.4
62657,2025-009BA,OBJECT BA,490.2
62658,2025-009BB,TROLL,487.2
62659,2025-009BC,FLOCK 4G 4,491.3
62660,2025-009BD,FLOCK 4G 6,489.3
62661,2025-009BE,FLOCK 4G 2,488.5
62663,2025-009BG,FLOCK 4G 5,485.8
62664,2025-009BH,LYRA-1,521.0
62665,2025-009BJ,JAY-D2,507.7
62666,2025-009BK,FLOCK 4G 1,489.2
62667,2025-009BL,FLOCK 4G 14,490.1
62668,2025-009BM,JAY-C,507.7
62669,2025-009BN,JAY-D1,507.6
62670,2025-009BP,FLOCK 4G 10,490.1
62671,2025-009BQ,SKYBEE-A01,511.2
62672,2025-009BR,OBJECT BR,506.2
62673,2025-009BS,IMPULSE-2 MIRA,494.8
62674,2025-009BT,OBJECT BT,487.9
62675,2025-009BU,FLOCK 4G 36,489.9
62676,2025-009BV,FOSSASAT2E19 (TAT-E),510.9
62677,2025-009BW,ELEVATION-1,460.1
62678,2025-009BX,FLOCK 4G 15,489.8
62679,2025-009BY,FLOCK 4G 30,489.7
62680,2025-009BZ,FLOCK 4G 18,489.8
62681,2025-009CA,FLOCK 4G 17,489.6
62682,2025-009CB,OT-FOREST-3 BJOERNTBW,501.7
62683,2025-009CC,FLOCK 4G 35,468.7
62684,2025-009CD,IRIS-F2,497.3
62685,2025-009CE,FLOCK 4G 33,499.6
62686,2025-009CF,FOSSASAT2E18 (TAT-A),511.3
62688,2025-009CH,BLUEBON,484.8
62689,2025-009CJ,LOGSATS,322.6
62691,2025-009CL,OBJECT CL,452.7
62693,2025-009CN,OBJECT CN,371.5
62694,2025-009CP,LEMUR 2 WILSON,590.2
62695,2025-009CQ,CONNECTA IOT-8,595.8
62696,2025-009CR,LEMUR 2 STAR-FOX,570.2
62697,2025-009CS,IRIDE-MS2-HEO-1,592.4
62698,2025-009CT,ICEYE-X42,599.4
62699,2025-009CU,LEMUR 2 ARIANNA,570.4
62700,2025-009CV,ICEYE-X41,585.8
62701,2025-009CW,FIREFLY-1,596.1
62702,2025-009CX,NORSAT 4,590.4
62703,2025-009CY,CONNECTA IOT-5,591.0
62704,2025-009CZ,FIREFLY-2,596.0
62705,2025-009DA,ICEYE-X45,571.5
62706,2025-009DB,LEMUR 2 ALISIA,569.6
62707,2025-009DC,ICEYE-X44,588.0
62708,2025-009DD,CENTAURI-7,582.6
62709,2025-009DE,CONNECTA IOT-6,592.6
62710,2025-009DF,FIREFLY-3,596.1
62711,2025-009DG,LEMUR 2 ROUNDTRIPPER,566.6
62712,2025-009DH,LEMUR 2 MYNAMEISJEFF,566.5
62713,2025-009DJ,SATGUS,573.5
62714,2025-009DK,CENTAURI-8,582.2
62715,2025-009DL,CONNECTA IOT-7,592.6
62725,2025-012A,OBJECT A,519.8
62726,2025-012B,OBJECT B,511.7
62727,2025-012C,OBJECT C,495.7
62728,2025-012D,OBJECT D,403.2
62729,2025-013A,OBJECT A,481.7
62730,2025-013B,OBJECT B,541.2
62731,2025-013C,OBJECT C,541.2
62732,2025-013D,OBJECT D,541.0
62733,2025-013E,OBJECT E,541.8
62756,2025-014X,USA 485,347.6
62757,2025-014Y,USA 486,347.7
62803,2025-016U,CZ-6A R/B,724.8
62900,2025-025A,LEGION 5,527.3
62901,2025-025B,LEGION 6,527.1
62902,2025-026A,COSMOS 2581,590.2
62903,2025-026B,COSMOS 2582,590.2
62904,2025-026C,COSMOS 2583,590.2
62928,2025-028A,ELECTRON KICK STAGE R/B,608.6
62929,2025-028B,KINEIS-2C,660.8
62930,2025-028C,KINEIS-2D,651.0
62931,2025-028D,KINEIS-2E,646.7
62932,2025-028E,KINEIS-2A,661.3
62934,2025-028G,KINEIS-2B,658.1
62980,2025-030K,CZ-8A R/B,789.1
63002,2025-009DM,OBJECT DM,358.9
63003,2025-009DN,FOSSASAT2E20 (TAT-O),490.3
63027,2025-033B,GLOBAL-31,455.5
63125,2025-040A,SUPERVIEW NEO-1 03,508.3
63126,2025-040B,SUPERVIEW NEO-1 04,508.4
63127,2025-040C,CZ-2C R/B,463.9
63153,2025-009DQ,SEDNA-2,540.9
63163,2025-046E,QIANFAN-77,914.2
63177,2025-046U,CZ-8 R/B,867.8
63178,2025-047A,PUNCH-NFI00,653.4
63179,2025-047B,PUNCH-WFI01,654.7
63180,2025-047C,PUNCH-WFI03,654.7
63181,2025-047D,PUNCH-WFI02,654.7
63182,2025-047E,SPHEREX,655.8
63205,2025-050A,QPS-SAR-9 SUSANOO-I,566.9
63207,2025-050C,ELECTRON KICK STAGE R/B,565.6
63208,2025-051A,SUPERVIEW NEO 3-02,502.3
63209,2025-051B,TIANYAN 23,443.8
63210,2025-052A,JINJUSAT-1B,480.3
63211,2025-052B,NUSHSAT-1,474.8
63212,2025-052C,IOD1_STARTICAL,437.7
63213,2025-052D,TEVEL2-4,478.1
63214,2025-052E,TEVEL2-5,478.3
63215,2025-052F,TEVEL2-6,478.5
63216,2025-052G,BOTSAT-1,495.8
63217,2025-052H,TEVEL2-1,479.8
63218,2025-052J,TEVEL2-3,479.8
63219,2025-052K,TEVEL2-2,479.8
63220,2025-052L,AEROCUBE 18A,502.5
63221,2025-052M,OBJECT M,509.1
63222,2025-052N,AEROCUBE 18B,502.9
63223,2025-052P,DROID.002,506.1
63225,2025-052R,TOMORROW-S6,507.9
63226,2025-052S,ETIHAD-SAT,508.7
63227,2025-052T,CLARITY-1,321.0
63228,2025-052U,OBJECT U,505.0
63229,2025-052V,SPACEEYE-T1,507.9
63230,2025-052W,ION SCV-017,491.7
63231,2025-052X,M-SEL,498.6
63232,2025-052Y,SPHINX/FRAZIER,504.2
63233,2025-052Z,LIZZIESAT-3 (LS-3),510.2
63234,2025-052AA,TOMORROW-S5,507.9
63235,2025-052AB,OTP-2,504.6
63236,2025-052AC,ORBASTRO-TR5,507.7
63237,2025-052AD,TEVEL2-9,485.1
63238,2025-052AE,TEVEL2-7,485.7
63239,2025-052AF,TEVEL2-8,485.8
63240,2025-052AG,ALMUNTHER,485.8
63241,2025-052AH,OBJECT AH,495.2
63242,2025-052AJ,HERMES-1,510.6
63243,2025-052AK,HERMES-2,488.0
63244,2025-052AL,PANDORE,590.9
63245,2025-052AM,BUCCANEER MM,592.0
63246,2025-052AN,LEMUR 2 LEIA-PHILIP,583.7
63247,2025-052AP,EZIE-A,584.8
63248,2025-052AQ,LEMUR 2 LIA-MARTIN,583.3
63249,2025-052AR,EZIE-C,584.8
63250,2025-052AS,EZIE-B,584.8
63251,2025-052AT,UVSQ-SAT NG,589.6
63252,2025-052AU,ARVAKER-1,591.9
63253,2025-052AV,ICEYE-X48,581.9
63254,2025-052AW,YAM-8,539.8
63255,2025-052AX,ICEYE-X50,589.5
63256,2025-052AY,FIRESAT0,596.6
63257,2025-052AZ,ICEYE-X51,571.3
63258,2025-052BA,ICEYE-X46,588.4
63259,2025-052BB,LEMUR 2 DELOITTE-1,583.5
63260,2025-052BC,HYVRID,591.4
63261,2025-052BD,LEMUR 2 EMERSONROSE,578.9
63262,2025-052BE,LEMUR 2 MARACHE-FRAN,576.6
63263,2025-052BF,SOAP,585.3
63264,2025-052BG,LEMUR 2 THEFALCONER,584.2
63291,2025-055A,OBJECT A,527.3
63292,2025-055B,OBJECT B,516.3
63293,2025-055C,OBJECT C,517.3
63294,2025-055D,OBJECT D,527.4
63295,2025-055E,OBJECT E,527.1
63296,2025-055F,OBJECT F,527.5
63297,2025-055G,OBJECT G,504.4
63298,2025-055H,OBJECT H,477.1
63300,2025-056A,KINEIS-4E,661.0
63301,2025-056B,KINEIS-4C,660.9
63302,2025-056C,KINEIS-4D,660.8
63303,2025-056D,KINEIS-4A,660.7
63304,2025-056E,KINEIS-4B,660.8
63306,2025-056G,ELECTRON KICK STAGE R/B,610.4
63330,2025-026F,OBJECT F,583.4
63344,2025-059A,YUNYAO-1 43,541.9
63345,2025-059B,YUNYAO-1 44,541.9
63346,2025-059C,YUNYAO-1 45,541.8
63347,2025-059D,YUNYAO-1 46,541.9
63348,2025-059E,YUNYAO-1 47,541.3
63349,2025-059F,YUNYAO-1 48,541.1
63351,2025-061A,LEMUR 2 UNTITLED-SC,534.7
63352,2025-061B,LEMUR 2 ESPERANZA,534.4
63353,2025-061C,LEMUR 2 KREMPEL-BRO2,533.1
63354,2025-061D,LEMUR 2 THERMORAPTOR,532.9
63355,2025-061F,LEMUR 2 NEUROSPICY,532.6
63356,2025-061F,LEMUR 2 TILLINFINITY,530.8
63357,2025-061G,LEMUR 2 KREMPEL-BRO1,531.4
63358,2025-061H,LEMUR 2 LANGER2SPACE,532.3
63359,2025-061J,ELECTRON KICK STAGE R/B,476.0
63395,2025-052BH,LEMUR 2 BALTO,576.6
63429,2025-067B,HJS-6B,467.3
63430,2025-067C,HJS-6C,467.4
63431,2025-067D,HJS-6D,467.5
63432,2025-068A,TIANPING-3A02,617.6
63488,2025-009DR,POSAT 2,540.4
63489,2025-052BK,HERMES-6,507.1
63490,2025-052BL,HYDRA-W,359.2
63492,2025-052BN,HADES-ICM (SO-125),387.8
63523,2021-035E,OBJECT E,366.0
63605,2025-078G,CZ-6A R/B,919.0
63630,2025-081A,KORSAT-3,576.7
63631,2025-081B,TOMORROW-S7,576.1
63724,2025-088A,KUIPER-00008,647.2
63725,2025-088B,KUIPER-00009,625.6
63726,2025-088C,KUIPER-00010,636.7
63727,2025-088D,KUIPER-00011,636.8
63728,2025-088E,KUIPER-00012,636.7
63729,2025-088F,KUIPER-00013,636.6
63730,2025-088G,KUIPER-00014,625.5
63731,2025-088H,KUIPER-00015,636.5
63732,2025-088J,KUIPER-00016,625.1
63733,2025-088K,KUIPER-00018,636.8
63734,2025-088L,KUIPER-00019,625.4
63735,2025-088M,KUIPER-00020,636.7
63736,2025-088N,KUIPER-00021,625.4
63737,2025-088P,KUIPER-00023,636.7
63738,2025-088Q,KUIPER-00024,636.7
63739,2025-088R,KUIPER-00025,624.8
63740,2025-088S,KUIPER-00027,636.7
63741,2025-088T,KUIPER-00028,636.4
63742,2025-088U,KUIPER-00029,636.7
63743,2025-088V,KUIPER-00030,636.6
63744,2025-088W,KUIPER-00031,624.4
63745,2025-088X,KUIPER-00032,459.4
63746,2025-088Y,KUIPER-00033,636.6
63747,2025-088Z,KUIPER-00034,636.7
63748,2025-088AA,KUIPER-00035,625.5
63749,2025-088AB,KUIPER-00037,636.5
63750,2025-088AC,KUIPER-00038,636.5
63772,2025-090A,BIOMASS,676.1
63833,2025-052BP,HERMES 4,490.5
63834,2025-052BQ,HERMES-5,492.7
63835,2025-052BR,HERMES-3,480.7
63918,2025-096A,YAOGAN-40 02A,858.2
63919,2025-096B,YAOGAN-40 02B,858.2
63920,2025-096C,YAOGAN-40 02C,858.2
63921,2025-096D,CZ-6A R/B,810.5
63922,2025-096E,CZ-6A R/B,687.1
63982,2025-100A,OBJECT A,509.2
63983,2025-100B,OBJECT B,470.4
63984,2025-100C,OBJECT C,508.8
63985,2025-100D,OBJECT D,485.4
63986,2025-100E,OBJECT E,515.8
63987,2025-100F,OBJECT F,508.4
63988,2025-100G,OBJECT G,495.4
63989,2025-100H,OBJECT H,479.6
63990,2025-100J,OBJECT J,483.3
63991,2025-100K,OBJECT K,508.2
63992,2025-100L,OBJECT L,508.2
63993,2025-100M,OBJECT M,473.8
64048,2025-103A,OBJECT A,515.5
64049,2025-103B,OBJECT B,514.5
64050,2025-103C,OBJECT C,514.4
64051,2025-103D,OBJECT D,519.8
64052,2025-103E,OBJECT E,506.4
64053,2025-103F,OBJECT F,517.8
64055,2025-104A,QPS-SAR-10 WADATSUMI-I,570.9
64058,2025-105A,TIANQI 16,904.0
64059,2025-105B,TIANQI 17,904.0
64060,2025-105C,TIANQI 18,904.1
64061,2025-105D,TIANQI 20,904.1
64087,2025-108A,OBJECT A,527.0
64088,2025-108B,OBJECT B,515.7
64089,2025-108C,OBJECT C,530.7
64090,2025-108D,OBJECT D,519.1
64091,2025-108E,OBJECT E,506.4
64092,2025-108F,OBJECT F,499.3
64093,2025-108G,ZK-1A R/B,419.4
64095,2025-109A,COSMOS 2588,484.6
64199,2025-115A,SJ-26,504.6
64230,2025-118A,ELECTRON KICK STAGE R/B,413.2
64231,2025-118B,GLOBAL-32,458.5
64288,2025-121F,CZ-6A R/B,921.6
64340,2025-125A,QPS-SAR-11 YAMATSUMI,571.5
64393,2025-128A,ZHANGHENG 1-02,510.1
64500,2025-134A,KUIPER-00039,636.7
64501,2025-134B,KUIPER-00040,625.5
64502,2025-134C,KUIPER-00041,636.8
64503,2025-134D,KUIPER-00042,626.1
64504,2025-134E,KUIPER-00043,636.7
64505,2025-134F,KUIPER-00044,625.6
64506,2025-134G,KUIPER-00046,636.7
64507,2025-134H,KUIPER-00047,625.1
64508,2025-134J,KUIPER-00048,636.8
64509,2025-134K,KUIPER-00049,625.3
64510,2025-134L,KUIPER-00050,630.2
64511,2025-134M,KUIPER-00051,636.7
64513,2025-134P,KUIPER-00053,636.5
64514,2025-134Q,KUIPER-00054,636.7
64515,2025-134R,KUIPER-00055,509.9
64516,2025-134S,KUIPER-00056,636.7
64517,2025-134T,KUIPER-00057,636.8
64518,2025-134U,KUIPER-00058,636.7
64519,2025-134V,KUIPER-00059,636.7
64520,2025-134W,KUIPER-00060,636.7
64521,2025-134X,KUIPER-00061,636.7
64522,2025-134Y,KUIPER-00062,636.8
64523,2025-134Z,KUIPER-00063,636.7
64524,2025-134AA,KUIPER-00064,636.6
64525,2025-134AB,KUIPER-00065,636.6
64526,2025-134AC,KUIPER-00066,553.8
64528,2025-135A,GOOD ANCESTOR KILAKILA,504.8
64529,2025-135B,GHGSAT-C12,513.9
64530,2025-135C,DUTHSAT-2,498.5
64531,2025-135D,RIDUSAT-1,499.7
64532,2025-135E,OBJECT E,499.8
64533,2025-135F,TPA-1,510.6
64534,2025-135G,CONNECTA IOT-9,513.4
64535,2025-135H,UND ROADS 1,508.5
64536,2025-135J,FOSSASAT2E21,514.6
64537,2025-135K,OTTER PUP 2,502.4
64538,2025-135L,IOD2_STARTICAL,514.0
64539,2025-135M,ELARA 1,506.6
64540,2025-135N,ARCSTONE,484.3
64541,2025-135P,PULSAR-0,513.8
64542,2025-135Q,USPWSA-DRAGOON,500.0
64543,2025-135R,W-SERIES 4,574.4
64544,2025-135S,SKYBEE-A02,514.1
64545,2025-135T,ION SCV-020,511.2
64546,2025-135U,FORGESTAR-1,504.1
64547,2025-135V,OBJECT V,501.7
64548,2025-135W,GHGSAT-C13,511.8
64549,2025-135X,UND ROADS 2,504.6
64550,2025-135Y,BRO-18,509.4
64551,2025-135Z,SATMAR,501.9
64552,2025-135AA,HYPERFIELD-1B,508.1
64553,2025-135AB,CONNECTA IOT-12,508.8
64554,2025-135AC,OBJECT AC,489.9
64555,2025-135AD,CONNECTA IOT-10,511.0
64556,2025-135AE,OBJECT AE,499.8
64557,2025-135AF,CONNECTA IOT-11,509.6
64558,2025-135AG,QUICK3,497.3
64559,2025-135AH,PADRE,598.3
64560,2025-135AJ,PARUS-T2,590.0
64561,2025-135AK,LEMUR 2 KRISH,588.4
64562,2025-135AL,HUBBLE 6,598.1
64563,2025-135AM,AE3VA,586.1
64564,2025-135AN,TIME FLIES,591.6
64565,2025-135AP,LEMUR 2 HUBBLE-4,595.8
64566,2025-135AQ,ARVAKER-3,595.0
64567,2025-135AR,ARVAKER-2,595.1
64568,2025-135AS,IRIDE-MS2-HEO-3,594.1
64569,2025-135AT,IRIDE-MS2-HEO-2,594.8
64570,2025-135AU,ICEYE-X54,592.5
64571,2025-135AV,IRIDE-MS2-HEO-5,593.9
64572,2025-135AW,ICEYE-X52,595.0
64573,2025-135AX,MUSAT3,589.0
64574,2025-135AY,ICEYE-X56,589.3
64575,2025-135AZ,ION SCV-018,591.1
64576,2025-135BA,IRIDE-MS2-HEO-6,593.4
64577,2025-135BB,LYRA-3,654.8
64578,2025-135BC,ICEYE-X57,571.3
64579,2025-135BD,GRUS-3ALPHA,596.1
64580,2025-135BE,YAM-10,600.4
64581,2025-135BF,ICEYE-X55,590.5
64582,2025-135BG,IRIDE-MS2-HEO-4,592.4
64583,2025-135BH,CAPELLA-17 (ACADIA),601.5
64584,2025-135BJ,ICEYE-X53,571.3
64585,2025-135BK,IRIDE-MS2-HEO-9,592.1
64586,2025-135BL,LEMUR 2 SEJONG-2,586.7
64587,2025-135BM,IRIDE-MS2-HEO-8,591.8
64588,2025-135BN,BIFROST-DNK,592.0
64589,2025-135BP,SATORO-T3,592.7
64590,2025-135BQ,STITCH,593.3
64591,2025-135BR,AE2A,585.5
64592,2025-135BS,HUBBLE 7,594.2
64621,2025-137A,HAWK-12C,520.5
64622,2025-137B,HAWK-12B,520.4
64623,2025-137C,HAWK-12A,520.4
64624,2025-137D,KESTREL-0A,508.1
64627,2022-089C,OBJECT C,464.2
64691,2025-139A,LYRA-4,660.9
64692,2025-139B,ELECTRON KICK STAGE R/B,657.7
64694,2025-140A,GOSAT-GW,676.0
64695,2025-140B,H-2A R/B,603.3
64753,2025-145A,SHIYAN 28B-01 (SY-28B 01),801.0
64754,2025-145B,CZ-4C R/B,711.2
64786,2025-149A,TIANZHOU-9,390.3
64816,2025-151A,KUIPER-00069,636.7
64817,2025-151B,KUIPER-00070,636.7
64818,2025-151C,KUIPER-00071,636.8
64819,2025-151D,KUIPER-00072,636.9
64820,2025-151E,KUIPER-00073,636.6
64821,2025-151F,KUIPER-00074,416.4
64822,2025-151G,KUIPER-00075,447.3
64823,2025-151H,KUIPER-00076,636.6
64824,2025-151J,KUIPER-00077,636.7
64825,2025-151K,KUIPER-00078,636.7
64826,2025-151L,KUIPER-00079,636.7
64827,2025-151M,KUIPER-00080,636.6
64828,2025-151N,KUIPER-00082,636.7
64829,2025-151P,KUIPER-00083,636.7
64830,2025-151Q,KUIPER-00084,636.8
64831,2025-151R,KUIPER-00085,636.7
64832,2025-151S,KUIPER-00086,636.6
64833,2025-151T,KUIPER-00087,636.7
64834,2025-151U,KUIPER-00089,636.6
64835,2025-151V,KUIPER-00090,636.7
64836,2025-151W,KUIPER-00091,636.8
64837,2025-151X,KUIPER-00092,636.7
64838,2025-151Y,KUIPER-00093,636.6
64839,2025-151Z,KUIPER-00094,559.9
64840,2025-135BT,LEMUR 2 HUBBLE-5,593.1
64841,2025-135BU,LEMUR 2 KARENDARRELL,577.8
64869,2025-154A,LIDE,593.1
64870,2025-154B,TRACERS 1,595.1
64871,2025-154C,EPIC ATHENA,593.2
64872,2025-154D,SKYCRAFT 4B,584.6
64873,2025-154E,TRACERS 2,595.0
64874,2025-154F,PEXT,513.3
64875,2025-154G,REAL,485.3
64876,2025-155A,IONOSFERA-M 03,827.5
64877,2025-155B,IONOSFERA-M 04,827.6
64878,2025-155C,INNOSAT-16,499.6
64879,2025-155D,GEOSCAN-6,487.6
64880,2025-155E,GEOSCAN-1,486.3
64881,2025-155F,239ALFEROV,481.3
64882,2025-155G,CSTP-4.3,488.9
64883,2025-155H,CSTP-4.2,489.0
64884,2025-155J,OBJECT J,489.0
64885,2025-155K,OBJECT K,467.1
64886,2025-155L,ASTROLINE-3,463.2
64887,2025-155M,ASTROLINE-1,470.2
64888,2025-155N,ASTROLINE-2,462.9
64889,2025-155P,ASTROLINE-4,495.9
64890,2025-155Q,GEOSCAN-2,485.5
64891,2025-155R,GEOSCAN-5,480.3
64892,2025-155S,GEOSCAN-4,479.9
64893,2025-155T,GEOSCAN-3,475.6
64894,2025-155U,INNOSAT-3,458.9
64895,2025-155V,CSTP-4.4,488.9
